,Ham_0,Ham_1,Ham_2,Ham_3,Ham_4,Ham_5,Ham_6,Ham_7,Ham_8,Ham_9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,[-2.8819946880194454e-17,7.991780341,7.991780341,-1.58E-16,-1.39E-16,7.991780341,7.991780341,7.897195458,7.897195458,8.174797562,8.174797562,7.897195458,7.897195458,8.174797562,8.174797562,-1.18E-16,-1.29E-16,7.991780341,7.991780341,-1.78E-16,-2.31E-16,7.991780341,7.991780341,7.897195458,7.897195458,8.174797562,8.174797562,7.897195458,7.897195458,8.174797562,8.174797562,8.237378902,8.237378902,7.804193764,7.804193764,8.237378902,8.237378902,7.804193764,7.804193764,8.082877003,8.082877003,8.548076352,8.548076352,8.082877003,8.082877003,8.548076352,8.548076352,8.237378902,8.237378902,7.804193764,7.804193764,8.237378902,8.237378902,7.804193764,7.804193764,8.082877003,8.082877003,8.548076352,8.548076352,8.082877003,8.082877003,8.548076352,8.548076352,7.01E-18,-1.53E-17,7.991780341,7.991780341,-1.08E-16,-1.38E-16,7.991780341,7.991780341,7.897195458,7.897195458,8.174797562,8.174797562,7.897195458,7.897195458,8.174797562,8.174797562,-1.32E-16,-8.67E-17,7.991780341,7.991780341,-1.73E-16,-2.09E-16,7.991780341,7.991780341,7.897195458,7.897195458,8.174797562,8.174797562,7.897195458,7.897195458,8.174797562,8.174797562,8.237378902,8.237378902,7.804193764,7.804193764,8.237378902,8.237378902,7.804193764,7.804193764,8.082877003,8.082877003,8.548076352,8.548076352,8.082877003,8.082877003,8.548076352,8.548076352,8.237378902,8.237378902,7.804193764,7.804193764,8.237378902,8.237378902,7.804193764,7.804193764,8.082877003,8.082877003,8.548076352,8.548076352,8.082877003,8.082877003,8.548076352,8.548076352,8.049906323,8.049906323,8.116548235,8.116548235,8.049906323,8.049906323,8.116548235,8.116548235,8.015213421,8.015213421,8.25021283,8.25021283,8.015213421,8.015213421,8.25021283,8.25021283,8.049906323,8.049906323,8.116548235,8.116548235,8.049906323,8.049906323,8.116548235,8.116548235,8.015213421,8.015213421,8.25021283,8.25021283,8.015213421,8.015213421,8.25021283,8.25021283,8.196923428,8.196923428,7.917920993,7.917920993,8.196923428,8.196923428,7.917920993,7.917920993,7.891987083,7.891987083,7.528336939,7.528336939,7.891987083,7.891987083,7.528336939,7.528336939,8.196923428,8.196923428,7.917920993,7.917920993,8.196923428,8.196923428,7.917920993,7.917920993,7.891987083,7.891987083,7.528336939,7.528336939,7.891987083,7.891987083,7.528336939,7.528336939,8.049906323,8.049906323,8.116548235,8.116548235,8.049906323,8.049906323,8.116548235,8.116548235,8.015213421,8.015213421,8.25021283,8.25021283,8.015213421,8.015213421,8.25021283,8.25021283,8.049906323,8.049906323,8.116548235,8.116548235,8.049906323,8.049906323,8.116548235,8.116548235,8.015213421,8.015213421,8.25021283,8.25021283,8.015213421,8.015213421,8.25021283,8.25021283,8.196923428,8.196923428,7.917920993,7.917920993,8.196923428,8.196923428,7.917920993,7.917920993,7.891987083,7.891987083,7.528336939,7.528336939,7.891987083,7.891987083,7.528336939,7.528336939,8.196923428,8.196923428,7.917920993,7.917920993,8.196923428,8.196923428,7.917920993,7.917920993,7.891987083,7.891987083,7.528336939,7.528336939,7.891987083,7.891987083,7.528336939, 7.5283369389647055]
1,[-0.05821633990605133,-0.074930152,-0.087722118,3.71E-17,-0.05821634,-0.074930152,-0.087722118,0.129766441,0.107138638,-0.102947795,-0.12831091,0.129766441,0.107138638,-0.102947795,-0.12831091,6.87E-17,-0.05821634,-0.074930152,-0.087722118,7.32E-17,-0.05821634,-0.074930152,-0.087722118,0.129766441,0.107138638,-0.102947795,-0.12831091,0.129766441,0.107138638,-0.102947795,-0.12831091,-0.207437624,-0.217833612,0.069750275,0.060433838,-0.207437624,-0.217833612,0.069750275,0.060433838,-0.603782245,-0.599815542,-0.217764993,-0.258168977,-0.603782245,-0.599815542,-0.217764993,-0.258168977,-0.207437624,-0.217833612,0.069750275,0.060433838,-0.207437624,-0.217833612,0.069750275,0.060433838,-0.603782245,-0.599815542,-0.217764993,-0.258168977,-0.603782245,-0.599815542,-0.217764993,-0.258168977,-0.05821634,-1.70E-17,-0.087722118,-0.074930152,-0.05821634,-8.79E-18,-0.087722118,-0.074930152,0.107138638,0.129766441,-0.12831091,-0.102947795,0.107138638,0.129766441,-0.12831091,-0.102947795,-0.05821634,8.89E-18,-0.087722118,-0.074930152,-0.05821634,4.08E-17,-0.087722118,-0.074930152,0.107138638,0.129766441,-0.12831091,-0.102947795,0.107138638,0.129766441,-0.12831091,-0.102947795,-0.217833612,-0.207437624,0.060433838,0.069750275,-0.217833612,-0.207437624,0.060433838,0.069750275,-0.599815542,-0.603782245,-0.258168977,-0.217764993,-0.599815542,-0.603782245,-0.258168977,-0.217764993,-0.217833612,-0.207437624,0.060433838,0.069750275,-0.217833612,-0.207437624,0.060433838,0.069750275,-0.599815542,-0.603782245,-0.258168977,-0.217764993,-0.599815542,-0.603782245,-0.258168977,-0.217764993,-0.145640017,-0.132848051,-8.145708597,-8.087492258,-0.145640017,-0.132848051,-8.145708597,-8.087492258,0.030701945,0.05606506,-0.244614986,-0.221987183,0.030701945,0.05606506,-0.244614986,-0.221987183,-0.145640017,-0.132848051,-8.145708597,-8.087492258,-0.145640017,-0.132848051,-8.145708597,-8.087492258,0.030701945,0.05606506,-0.244614986,-0.221987183,0.030701945,0.05606506,-0.244614986,-0.221987183,-0.330889915,-0.321573478,0.100480687,0.110876675,-0.330889915,-0.321573478,0.100480687,0.110876675,0.395571595,0.435975579,-0.047260645,-0.051227348,0.395571595,0.435975579,-0.047260645,-0.051227348,-0.330889915,-0.321573478,0.100480687,0.110876675,-0.330889915,-0.321573478,0.100480687,0.110876675,0.395571595,0.435975579,-0.047260645,-0.051227348,0.395571595,0.435975579,-0.047260645,-0.051227348,-0.132848051,-0.145640017,-8.087492258,-8.145708597,-0.132848051,-0.145640017,-8.087492258,-8.145708597,0.05606506,0.030701945,-0.221987183,-0.244614986,0.05606506,0.030701945,-0.221987183,-0.244614986,-0.132848051,-0.145640017,-8.087492258,-8.145708597,-0.132848051,-0.145640017,-8.087492258,-8.145708597,0.05606506,0.030701945,-0.221987183,-0.244614986,0.05606506,0.030701945,-0.221987183,-0.244614986,-0.321573478,-0.330889915,0.110876675,0.100480687,-0.321573478,-0.330889915,0.110876675,0.100480687,0.435975579,0.395571595,-0.051227348,-0.047260645,0.435975579,0.395571595,-0.051227348,-0.047260645,-0.321573478,-0.330889915,0.110876675,0.100480687,-0.321573478,-0.330889915,0.110876675,0.100480687,0.435975579,0.395571595,-0.051227348,-0.047260645,0.435975579,0.395571595,-0.051227348, -0.04726064549999488]
2,[-0.04218789130347543,-0.015753094,-0.035136553,1.31E-16,-0.042187891,-0.015753094,-0.035136553,-0.170074833,-0.212942438,-0.347948299,-0.365480958,-0.170074833,-0.212942438,-0.347948299,-0.365480958,-0.806517782,-0.850366825,-0.61061185,-0.615651421,-0.806517782,-0.850366825,-0.61061185,-0.615651421,0.031620973,0.016736543,-0.42156159,-0.436208306,0.031620973,0.016736543,-0.42156159,-0.436208306,-0.260932613,-0.265120191,-2.943733272,-2.970193851,-0.260932613,-0.265120191,-2.943733272,-2.970193851,-0.677559657,-0.681776896,-0.71794138,-0.739146896,-0.677559657,-0.681776896,-0.71794138,-0.739146896,-0.702727931,-0.721259396,-2.817287433,-2.84208686,-0.702727931,-0.721259396,-2.817287433,-2.84208686,-0.698345765,-0.705448946,-0.317190205,-0.366378895,-0.698345765,-0.705448946,-0.317190205,-0.366378895,-0.850366825,-0.806517782,-0.615651421,-0.61061185,-0.850366825,-0.806517782,-0.615651421,-0.61061185,0.016736543,0.031620973,-0.436208306,-0.42156159,0.016736543,0.031620973,-0.436208306,-0.42156159,-0.042187891,-4.03E-16,-0.035136553,-0.015753094,-0.042187891,-2.77E-16,-0.035136553,-0.015753094,-0.212942438,-0.170074833,-0.365480958,-0.347948299,-0.212942438,-0.170074833,-0.365480958,-0.347948299,-0.721259396,-0.702727931,-2.84208686,-2.817287433,-0.721259396,-0.702727931,-2.84208686,-2.817287433,-0.705448946,-0.698345765,-0.366378895,-0.317190205,-0.705448946,-0.698345765,-0.366378895,-0.317190205,-0.265120191,-0.260932613,-2.970193851,-2.943733272,-0.265120191,-0.260932613,-2.970193851,-2.943733272,-0.681776896,-0.677559657,-0.739146896,-0.71794138,-0.681776896,-0.677559657,-0.739146896,-0.71794138,-0.239878258,-0.234838687,-5.840779359,-5.796930315,-0.239878258,-0.234838687,-5.840779359,-5.796930315,-0.46131284,-0.446666123,-0.73436049,-0.71947606,-0.46131284,-0.446666123,-0.73436049,-0.71947606,-0.696017464,-0.676634005,-5.712672368,-5.670484476,-0.696017464,-0.676634005,-5.712672368,-5.670484476,-0.48498489,-0.467452231,-0.36159249,-0.318724885,-0.48498489,-0.467452231,-0.36159249,-0.318724885,-0.137253746,-0.112454319,0.030700851,0.049232317,-0.137253746,-0.112454319,0.030700851,0.049232317,-0.112102303,-0.062913613,-0.337058628,-0.329955447,-0.112102303,-0.062913613,-0.337058628,-0.329955447,-0.94543268,-0.918972101,-0.549814017,-0.545626439,-0.94543268,-0.918972101,-0.549814017,-0.545626439,0.117576678,0.138782194,-0.407785976,-0.403568738,0.117576678,0.138782194,-0.407785976,-0.403568738,-0.676634005,-0.696017464,-5.670484476,-5.712672368,-0.676634005,-0.696017464,-5.670484476,-5.712672368,-0.467452231,-0.48498489,-0.318724885,-0.36159249,-0.467452231,-0.48498489,-0.318724885,-0.36159249,-0.234838687,-0.239878258,-5.796930315,-5.840779359,-0.234838687,-0.239878258,-5.796930315,-5.840779359,-0.446666123,-0.46131284,-0.71947606,-0.73436049,-0.446666123,-0.46131284,-0.71947606,-0.73436049,-0.918972101,-0.94543268,-0.545626439,-0.549814017,-0.918972101,-0.94543268,-0.545626439,-0.549814017,0.138782194,0.117576678,-0.403568738,-0.407785976,0.138782194,0.117576678,-0.403568738,-0.407785976,-0.112454319,-0.137253746,0.049232317,0.030700851,-0.112454319,-0.137253746,0.049232317,0.030700851,-0.062913613,-0.112102303,-0.329955447,-0.337058628,-0.062913613,-0.112102303,-0.329955447, -0.33705862788310875]
3,[-0.002149764893792029,-0.623439703,-0.639820184,-1.159013985,-1.173571392,-0.682103323,-0.675544875,-0.278289527,-0.285965097,-2.242841227,-2.248570169,-0.94035916,-0.949782838,-2.505025948,-2.512257006,-1.463647764,-1.473327063,-1.009508193,-1.015070224,-0.849270433,-0.857447616,-0.869836548,-0.873650471,-0.791278142,-0.784317775,-2.509780081,-2.521765874,-0.424995007,-0.440973569,-2.25707197,-2.256650122,-0.341509143,-0.344480973,-2.790231608,-2.79814233,-0.897930938,-0.904867899,-2.899854285,-2.904204745,-0.289758609,-0.284470062,-0.75691446,-0.774744311,-1.474229889,-1.486411363,-1.048455595,-1.041129494,-1.101350236,-1.093949693,-2.98308654,-2.997377486,-0.629419263,-0.647174673,-2.577816385,-2.574637311,-1.460100724,-1.462465084,-0.776307325,-0.787582291,-0.871180688,-0.87710531,-0.869513196,-0.87682303,-0.857447616,-0.849270433,-0.873650471,-0.869836548,-1.473327063,-1.463647764,-1.015070224,-1.009508193,-0.440973569,-0.424995007,-2.256650122,-2.25707197,-0.784317775,-0.791278142,-2.521765874,-2.509780081,-1.173571392,-1.159013985,-0.675544875,-0.682103323,-0.002149765,-1.02E-16,-0.639820184,-0.623439703,-0.949782838,-0.94035916,-2.512257006,-2.505025948,-0.285965097,-0.278289527,-2.248570169,-2.242841227,-0.647174673,-0.629419263,-2.574637311,-2.577816385,-1.093949693,-1.101350236,-2.997377486,-2.98308654,-0.87710531,-0.871180688,-0.87682303,-0.869513196,-1.462465084,-1.460100724,-0.787582291,-0.776307325,-0.904867899,-0.897930938,-2.904204745,-2.899854285,-0.344480973,-0.341509143,-2.79814233,-2.790231608,-1.486411363,-1.474229889,-1.041129494,-1.048455595,-0.284470062,-0.289758609,-0.774744311,-0.75691446,-0.303418847,-0.299604924,-4.058013488,-4.049836305,-0.967236588,-0.961674557,-4.321700325,-4.312021027,-0.172029907,-0.172451755,-0.903203589,-0.887225027,-1.343451534,-1.33146574,-0.93892828,-0.945888646,-1.052887568,-1.059446017,-4.257248644,-4.242691237,-0.709543362,-0.693162882,-3.992132892,-3.989983127,-1.350024928,-1.34279387,-0.91604157,-0.906617892,-0.734145481,-0.728416539,-0.774621817,-0.766946247,-0.085525607,-0.088704681,-0.494553038,-0.476797627,-1.287466907,-1.273175961,-0.760938221,-0.768338763,-0.295292846,-0.287983011,-1.68819509,-1.682270467,-0.855679773,-0.844404806,-1.794257504,-1.791893144,-1.556702905,-1.552352445,-0.869803078,-0.862866117,-0.971343131,-0.963432409,-0.959043817,-0.956071987,-0.793645524,-0.800971626,-1.961390795,-1.949209321,-0.346870504,-0.329040653,-1.53865062,-1.543939166,-0.693162882,-0.709543362,-3.989983127,-3.992132892,-1.059446017,-1.052887568,-4.242691237,-4.257248644,-0.728416539,-0.734145481,-0.766946247,-0.774621817,-1.34279387,-1.350024928,-0.906617892,-0.91604157,-0.961674557,-0.967236588,-4.312021027,-4.321700325,-0.299604924,-0.303418847,-4.049836305,-4.058013488,-1.33146574,-1.343451534,-0.945888646,-0.93892828,-0.172451755,-0.172029907,-0.887225027,-0.903203589,-0.963432409,-0.971343131,-0.956071987,-0.959043817,-1.552352445,-1.556702905,-0.862866117,-0.869803078,-0.329040653,-0.346870504,-1.543939166,-1.53865062,-0.800971626,-0.793645524,-1.949209321,-1.961390795,-1.273175961,-1.287466907,-0.768338763,-0.760938221,-0.088704681,-0.085525607,-0.476797627,-0.494553038,-0.844404806,-0.855679773,-1.791893144,-1.794257504,-0.287983011,-0.295292846,-1.682270467, -1.688195089605421]
4,[-0.9124955640552376,-1.104858254,-1.10658501,-1.172842037,-1.503087696,-1.004249386,-0.956347421,-0.629139846,-1.085289119,-2.115479191,-2.160383699,-1.46171692,-1.09553286,-2.31258394,-2.217647755,-1.551164022,-1.423405896,-1.516823532,-0.763712401,-1.118856197,-1.093033025,-1.33516182,-1.097405498,-1.245467014,-1.052590816,-2.390806712,-2.098146378,-0.989463465,-0.86217491,-1.881646645,-2.500161556,-1.745980017,-1.417501292,-2.619104328,-2.442516806,-1.622017904,-2.225837496,-2.589133037,-2.44173286,-1.011226889,-0.549961497,-1.200495198,-1.094612096,-1.581077652,-1.662227397,-1.312717813,-1.278306625,-2.116595277,-2.126978165,-2.263239108,-2.771011815,-1.880493884,-1.78149912,-2.480158603,-2.138537649,-1.625896127,-1.610051743,-0.603167596,-1.203907702,-1.222154109,-1.1930813,-1.242608709,-1.239975838,-1.140870384,-1.091434868,-1.334877957,-1.097607724,-1.559007735,-1.416022756,-1.525022004,-0.758762576,-1.011698868,-0.851831024,-1.885264894,-2.508732788,-1.235862085,-1.059928604,-2.41178509,-2.098484565,-1.18581364,-1.484601693,-1.003213288,-0.972366784,-0.004738558,-0.91136969,-1.121503831,-1.090764043,-1.477083134,-1.086030521,-2.319225576,-2.216572028,-0.639354009,-1.084269114,-2.116335845,-2.145137498,-1.896782864,-1.765670713,-2.47611504,-2.14582986,-2.11659169,-2.147397782,-2.277773538,-2.756395749,-1.229204441,-1.183763828,-1.258509414,-1.245391698,-1.628386493,-1.619452892,-0.622831245,-1.196433535,-1.630223816,-2.221244269,-2.588558664,-2.443131842,-1.741295902,-1.416671007,-2.637248578,-2.439355821,-1.596127302,-1.656371906,-1.296677021,-1.27995787,-1.004368262,-0.562683999,-1.220702428,-1.079970774,-0.847488036,-1.340928539,-4.214542298,-4.223330617,-1.685217161,-1.342689946,-4.41743203,-4.294765146,-0.29791197,-0.887559659,-1.349033598,-1.320354961,-1.478987052,-1.460791663,-1.230743055,-1.201957703,-1.726326941,-1.547614532,-4.37910804,-4.036827428,-1.502163723,-1.339516952,-3.852587844,-4.447075651,-1.49686139,-1.36969533,-1.325795638,-0.861886534,-1.078724039,-1.045107442,-1.135651591,-1.200731682,-0.981096743,-0.227079351,-0.978585186,-0.827154941,-1.572855783,-1.320767257,-1.054559779,-1.027142036,-1.162307945,-0.854085092,-1.647630952,-1.45504221,-1.051235859,-1.658658353,-1.598941039,-1.458818231,-1.641703125,-1.628183286,-0.48565249,-1.388816268,-1.242521073,-1.192494221,-1.121330659,-1.437774431,-1.283222605,-1.328921704,-1.443903075,-1.883982694,-1.063413778,-0.947194636,-1.642244576,-1.273416805,-1.486342755,-1.356162528,-3.85146197,-4.451814209,-1.742346304,-1.546578434,-4.360622038,-4.049799031,-1.063477838,-1.045964095,-1.134631587,-1.210945845,-1.495785662,-1.376336966,-1.316293299,-0.877252748,-1.680267336,-1.350888418,-4.41004889,-4.302608859,-0.847690262,-1.340644677,-4.212944141,-4.245344803,-1.479325239,-1.481770041,-1.238080843,-1.192352774,-0.306483202,-0.891177909,-1.338689712,-1.342590363,-1.239360088,-1.210638471,-1.120500374,-1.433090315,-1.643102107,-1.627608914,-0.481059262,-1.39702218,-1.048772457,-0.967401866,-1.654967079,-1.266558178,-1.28487385,-1.312880911,-1.438047584,-1.899032343,-1.558239717,-1.335301688,-1.074979395,-1.027138449,-0.988388954,-0.223035787,-0.962756779,-0.84344392,-1.043761692,-1.678322002,-1.608342188,-1.461308597,-1.167723804,-0.869985798,-1.63831348, -1.462092541946974]
5,[-0.7061478581299663,-1.751843753,-1.586680059,-1.668884151,-1.7080869,-1.692276485,-1.790669731,-1.071026497,-1.294745827,-2.004119081,-1.899629687,-1.806779835,-1.673844935,-2.30053084,-2.61581714,-1.693962889,-1.807119837,-1.560744674,-1.330095623,-1.369837379,-1.310781709,-1.913559798,-1.573579281,-1.362837384,-1.183034863,-2.008943447,-1.821963367,-1.412850127,-1.356459303,-1.620009594,-1.931428606,-1.685086739,-1.406659262,-3.265236055,-3.180707656,-1.460959404,-1.741974493,-3.294823932,-3.057019355,-1.068748165,-0.890201453,-2.281916831,-2.240768821,-2.030164323,-2.056831626,-2.305415688,-2.100852438,-1.899497105,-2.008731197,-3.115240455,-3.095329207,-1.710496342,-1.670247312,-2.676563846,-2.545914326,-2.107440603,-2.071631137,-1.75574948,-1.880581237,-1.255151617,-1.167142283,-1.862609786,-1.851897645,-1.330724204,-1.273813494,-1.740321177,-1.70072652,-1.888076324,-1.902378982,-2.437417757,-1.828200198,-0.701177962,-0.385720079,-1.976917151,-2.110133195,-1.624493001,-1.60150519,-2.243013583,-2.066515688,-1.130921964,-1.58113073,-1.483146878,-1.398211688,-1.015670815,-1.31769871,-1.444138428,-1.306205355,-1.677395014,-1.476135603,-1.781216632,-1.720010276,-1.062913234,-1.270821596,-1.86671801,-2.113176036,-1.075793809,-1.323113515,-3.25530991,-2.970659778,-1.972542643,-1.949154806,-2.933885991,-3.327189728,-1.548157835,-1.787851502,-2.212695719,-2.211516181,-1.782338574,-1.662390657,-1.928189445,-2.287360111,-1.817735051,-2.064351631,-2.911369864,-2.808686703,-1.102202574,-1.091035578,-2.838652439,-2.774621612,-1.933835483,-2.031572435,-2.21218229,-2.173633676,-1.525645867,-1.377418507,-1.730129363,-1.748721358,-0.966655643,-1.064979993,-3.589494921,-3.618120468,-1.946329812,-1.860988134,-3.718901291,-3.715351968,-1.243687727,-1.445400785,-2.27685933,-2.23354371,-1.775222598,-1.890651969,-2.579597152,-2.404802623,-1.946835329,-1.897025617,-4.037316465,-3.768978186,-1.205339455,-1.097524228,-3.850472613,-4.076325066,-1.550016119,-1.662084186,-2.74315907,-2.487952262,-1.583358133,-1.398711086,-2.536459749,-2.575386333,-1.326041229,-1.140700021,-1.08753599,-1.237392644,-1.584344541,-1.36259962,-1.422434923,-1.282770709,-1.187551485,-1.126712918,-1.982526269,-1.715938554,-1.372087782,-1.760388096,-1.524710114,-1.460813135,-1.968863236,-1.933688891,-1.58792444,-2.238909663,-1.395041622,-1.528153555,-1.583240205,-1.632532153,-1.618347095,-1.533773903,-1.940585905,-2.176564516,-0.289343931,-0.757846307,-1.882475571,-1.672880574,-1.710395049,-1.608218712,-3.398026027,-3.576334767,-1.859596866,-1.868326204,-3.883607855,-3.74784711,-1.020681187,-1.06251439,-2.232243649,-2.196035936,-1.910924603,-1.913977528,-2.345249555,-2.157392649,-1.673226836,-1.48094587,-4.015335227,-4.109665586,-1.292598508,-1.667964666,-3.923763839,-3.859299163,-1.839344724,-1.819502527,-2.481236369,-2.693210679,-0.603992507,-1.016778045,-2.82178122,-2.585868983,-1.429188501,-1.417013477,-1.480488891,-1.806103907,-1.917562702,-1.780136453,-1.060164167,-1.293884222,-1.317100256,-1.24035483,-1.630222676,-1.38933372,-1.105301432,-1.432141274,-1.720819775,-1.794783472,-1.824604291,-1.767072057,-1.648310736,-1.550323187,-0.716490692,-0.199642297,-1.480846749,-1.342160059,-1.548965026,-1.735795942,-2.417270722,-1.985848518,-1.231726482,-1.036565927,-1.846779568, -1.7960724010902718]
6,[-0.6989494142827758,-2.000630815,-1.82611012,-1.889011365,-1.904636398,-1.980618442,-2.058377141,-1.090787147,-1.260935768,-2.032628391,-1.854314504,-1.98686355,-1.881564319,-2.317662138,-2.526810206,-1.857137915,-2.035990845,-1.73787671,-1.622312577,-1.299590091,-1.279385154,-2.267881152,-1.950815877,-1.663631449,-1.51778055,-2.187143185,-2.034635161,-1.516804167,-1.440769702,-1.788995882,-1.951080938,-1.972846172,-1.713541526,-3.32622913,-3.240512467,-1.524384901,-1.703931915,-3.212084658,-2.932039809,-1.317805541,-1.29529322,-2.453245526,-2.412927701,-1.913304565,-1.926037271,-2.677576592,-2.38634635,-1.722446757,-1.882853719,-2.995151594,-2.910742444,-1.825185315,-1.779793259,-2.509971427,-2.357828479,-1.909911646,-1.983868812,-2.030366542,-2.118846455,-1.493124367,-1.432081441,-2.110292969,-2.138116174,-1.233401066,-1.172245289,-1.86001235,-1.819928996,-1.98610709,-2.046673131,-2.500211102,-2.03654856,-0.683644002,-0.274345604,-2.066262165,-2.051778287,-1.912152631,-1.808569002,-2.218151976,-2.100480825,-1.408622541,-1.826486944,-1.882957653,-1.822353838,-1.206505632,-1.429964435,-1.698336244,-1.66409099,-1.912602813,-1.700643257,-1.786791217,-1.735079328,-1.059939146,-1.253779335,-2.021232732,-2.25646115,-1.38495868,-1.506859497,-3.145146028,-2.881283088,-1.855385466,-1.832841031,-3.005274899,-3.344663558,-1.841324368,-2.043166074,-2.624766151,-2.609146419,-1.798787602,-1.65204119,-2.21394589,-2.552892235,-1.759702937,-1.872480483,-2.840926164,-2.664120882,-1.363143928,-1.355860288,-2.757314248,-2.733160167,-1.803483572,-1.88633918,-2.405344748,-2.355221425,-1.707060475,-1.660257361,-1.84308286,-1.925953972,-0.938971859,-1.008215415,-3.424186442,-3.452456399,-2.162455996,-2.067751106,-3.57094244,-3.558209276,-1.378502466,-1.562120339,-2.676380726,-2.735930294,-1.99920803,-2.153243864,-2.965840943,-2.86222257,-2.194338539,-2.116748579,-3.767311476,-3.530851574,-1.133756431,-1.000855008,-3.795194553,-3.908239344,-1.608348846,-1.7494585,-2.990224677,-2.876470984,-1.46997631,-1.26618856,-2.740404388,-2.739876037,-1.464229511,-1.406103436,-1.282920983,-1.494432803,-1.413877744,-1.250465175,-1.513362939,-1.361020998,-1.543488964,-1.517193568,-1.961729373,-1.773303025,-1.379517229,-1.636740246,-1.671386044,-1.580943981,-1.98913872,-1.961761452,-1.946420059,-2.578867249,-1.725063381,-1.810948782,-1.867052473,-1.90552225,-1.560223357,-1.469351961,-2.008416284,-2.165303848,-0.604988037,-0.995563585,-1.939849202,-1.743308598,-1.761284701,-1.626495613,-3.477794919,-3.523553391,-2.108183534,-2.150281,-3.849442184,-3.740132304,-0.927859694,-1.037889075,-2.612965479,-2.547767881,-2.058140231,-2.166663703,-2.670156681,-2.60181056,-1.728610254,-1.593525023,-3.865611006,-3.843186978,-1.204961615,-1.572303681,-3.641871739,-3.546143459,-2.097425491,-2.073977967,-2.746932652,-2.978157395,-0.634851233,-1.066700814,-3.201142611,-2.956146571,-1.701906855,-1.707554586,-1.574579679,-1.890417842,-1.689502236,-1.697273176,-1.339215114,-1.495654841,-1.444895016,-1.418835486,-1.680393261,-1.446890698,-0.989383462,-1.384764585,-1.631841253,-1.677628236,-1.69021613,-1.678086184,-1.859366806,-1.725027184,-0.938992556,-0.604107724,-1.668503252,-1.584744448,-1.67973599,-1.758155348,-2.64283187,-2.135283844,-1.567160458,-1.441661515,-2.008277909, -1.9340773168842138]
