,names,exp vals
1229,XIZIZX,0
1230,XIZIZY,0
1231,XIZIZZ,0
1232,XIZXII,0
1233,XIZXIX,0
1234,XIZXIY,0
1235,XIZXIZ,0
1236,XIZXXI,0
1237,XIZXXX,0
1238,XIZXXY,0
1239,XIZXXZ,0
1240,XIZXYI,0
1241,XIZXYX,0
1242,XIZXYY,0
1243,XIZXYZ,0
1244,XIZXZI,0
1245,XIZXZX,0
1246,XIZXZY,0
1247,XIZXZZ,0
1248,XIZYII,0
1249,XIZYIX,0
1250,XIZYIY,0
1251,XIZYIZ,0
1252,XIZYXI,0
1253,XIZYXX,0
1254,XIZYXY,0
1255,XIZYXZ,0
1256,XIZYYI,0
1257,XIZYYX,0
1258,XIZYYY,0
1259,XIZYYZ,0
1260,XIZYZI,0
1261,XIZYZX,0
1262,XIZYZY,0
1263,XIZYZZ,0
1264,XIZZII,0
1265,XIZZIX,0
1266,XIZZIY,0
1267,XIZZIZ,0
1268,XIZZXI,0
1269,XIZZXX,0
1270,XIZZXY,0
1271,XIZZXZ,0
1272,XIZZYI,0
1273,XIZZYX,0
1274,XIZZYY,0
1275,XIZZYZ,0
1276,XIZZZI,0
1277,XIZZZX,0
1278,XIZZZY,0
1279,XIZZZZ,0
1280,XXIIII,0
1281,XXIIIX,0
1282,XXIIIY,0
1283,XXIIIZ,0
1284,XXIIXI,0
1285,XXIIXX,0
1286,XXIIXY,0
1287,XXIIXZ,0
1288,XXIIYI,0
1289,XXIIYX,0
1290,XXIIYY,0
1291,XXIIYZ,0
1292,XXIIZI,0
1293,XXIIZX,0
1294,XXIIZY,0
1295,XXIIZZ,0
1296,XXIXII,0
1297,XXIXIX,0
1298,XXIXIY,0
1299,XXIXIZ,0
1300,XXIXXI,0
1301,XXIXXX,0
1302,XXIXXY,0
1303,XXIXXZ,0
1304,XXIXYI,0
1305,XXIXYX,0
1306,XXIXYY,0
1307,XXIXYZ,0
1308,XXIXZI,0
1309,XXIXZX,0
1310,XXIXZY,0
1311,XXIXZZ,0
1312,XXIYII,0
1313,XXIYIX,0
1314,XXIYIY,0
1315,XXIYIZ,0
1316,XXIYXI,0
1317,XXIYXX,0
1318,XXIYXY,0
1319,XXIYXZ,0
1320,XXIYYI,0
1321,XXIYYX,0
1322,XXIYYY,0
1323,XXIYYZ,0
1324,XXIYZI,0
1325,XXIYZX,0
1326,XXIYZY,0
1327,XXIYZZ,0
1328,XXIZII,0
1329,XXIZIX,0
1330,XXIZIY,0
1331,XXIZIZ,0
1332,XXIZXI,0
1333,XXIZXX,0
1334,XXIZXY,0
1335,XXIZXZ,0
1336,XXIZYI,0
1337,XXIZYX,0
1338,XXIZYY,0
1339,XXIZYZ,0
1340,XXIZZI,0
1341,XXIZZX,0
1342,XXIZZY,0
1343,XXIZZZ,0
1344,XXXIII,0
1345,XXXIIX,0
1346,XXXIIY,0
1347,XXXIIZ,0
1348,XXXIXI,0
1349,XXXIXX,0
1350,XXXIXY,0
1351,XXXIXZ,0
1352,XXXIYI,0
1353,XXXIYX,0
1354,XXXIYY,0
1355,XXXIYZ,0
1356,XXXIZI,0
1357,XXXIZX,0
1358,XXXIZY,0
1359,XXXIZZ,0
1360,XXXXII,0
1361,XXXXIX,0
1362,XXXXIY,0
1363,XXXXIZ,0
1364,XXXXXI,0
1365,XXXXXX,0
1366,XXXXXY,0
1367,XXXXXZ,0
1368,XXXXYI,0
1369,XXXXYX,0
1370,XXXXYY,0
1371,XXXXYZ,0
1372,XXXXZI,0
1373,XXXXZX,0
1374,XXXXZY,0
1375,XXXXZZ,0
1376,XXXYII,0
1377,XXXYIX,0
1378,XXXYIY,0
1379,XXXYIZ,0
1380,XXXYXI,0
1381,XXXYXX,0
1382,XXXYXY,0
1383,XXXYXZ,0
1384,XXXYYI,0
1385,XXXYYX,0
1386,XXXYYY,0
1387,XXXYYZ,0
1388,XXXYZI,0
1389,XXXYZX,0
1390,XXXYZY,0
1391,XXXYZZ,0
1392,XXXZII,0
1393,XXXZIX,0
1394,XXXZIY,0
1395,XXXZIZ,0
1396,XXXZXI,0
1397,XXXZXX,0
1398,XXXZXY,0
1399,XXXZXZ,0
1400,XXXZYI,0
1401,XXXZYX,0
1402,XXXZYY,0
1403,XXXZYZ,0
1404,XXXZZI,0
1405,XXXZZX,0
1406,XXXZZY,0
1407,XXXZZZ,0
1408,XXYIII,0
1409,XXYIIX,0
1410,XXYIIY,0
1411,XXYIIZ,0
1412,XXYIXI,0
1413,XXYIXX,0
1414,XXYIXY,0
1415,XXYIXZ,0
1416,XXYIYI,0
1417,XXYIYX,0
1418,XXYIYY,0
1419,XXYIYZ,0
1420,XXYIZI,0
1421,XXYIZX,0
1422,XXYIZY,0
1423,XXYIZZ,0
1424,XXYXII,0
1425,XXYXIX,0
1426,XXYXIY,0
1427,XXYXIZ,0
1428,XXYXXI,0
1429,XXYXXX,0
1430,XXYXXY,0
1431,XXYXXZ,0
1432,XXYXYI,0
1433,XXYXYX,0
1434,XXYXYY,0
1435,XXYXYZ,0
1436,XXYXZI,0
1437,XXYXZX,0
1438,XXYXZY,0
1439,XXYXZZ,0
1440,XXYYII,0
1441,XXYYIX,0
1442,XXYYIY,0
1443,XXYYIZ,0
1444,XXYYXI,0
1445,XXYYXX,0
1446,XXYYXY,0
1447,XXYYXZ,0
1448,XXYYYI,0
1449,XXYYYX,0
1450,XXYYYY,0
1451,XXYYYZ,0
1452,XXYYZI,0
1453,XXYYZX,0
1454,XXYYZY,0
1455,XXYYZZ,0
1456,XXYZII,0
1457,XXYZIX,0
1458,XXYZIY,0
1459,XXYZIZ,0
1460,XXYZXI,0
1461,XXYZXX,0
1462,XXYZXY,0
1463,XXYZXZ,0
1464,XXYZYI,0
1465,XXYZYX,0
1466,XXYZYY,0
1467,XXYZYZ,0
1468,XXYZZI,0
1469,XXYZZX,0
1470,XXYZZY,0
1471,XXYZZZ,0
1472,XXZIII,0
1473,XXZIIX,0
1474,XXZIIY,0
1475,XXZIIZ,0
1476,XXZIXI,0
1477,XXZIXX,0
1478,XXZIXY,0
1479,XXZIXZ,0
1480,XXZIYI,0
1481,XXZIYX,0
1482,XXZIYY,0
1483,XXZIYZ,0
1484,XXZIZI,0
1485,XXZIZX,0
1486,XXZIZY,0
1487,XXZIZZ,0
1488,XXZXII,0
1489,XXZXIX,0
1490,XXZXIY,0
1491,XXZXIZ,0
1492,XXZXXI,0
1493,XXZXXX,0
1494,XXZXXY,0
1495,XXZXXZ,0
1496,XXZXYI,0
1497,XXZXYX,0
1498,XXZXYY,0
1499,XXZXYZ,0
1500,XXZXZI,0
1501,XXZXZX,0
1502,XXZXZY,0
1503,XXZXZZ,0
1504,XXZYII,0
1505,XXZYIX,0
1506,XXZYIY,0
1507,XXZYIZ,0
1508,XXZYXI,0
1509,XXZYXX,0
1510,XXZYXY,0
1511,XXZYXZ,0
1512,XXZYYI,0
1513,XXZYYX,0
1514,XXZYYY,0
1515,XXZYYZ,0
1516,XXZYZI,0
1517,XXZYZX,0
1518,XXZYZY,0
1519,XXZYZZ,0
1520,XXZZII,0
1521,XXZZIX,0
1522,XXZZIY,0
1523,XXZZIZ,0
1524,XXZZXI,0
1525,XXZZXX,0
1526,XXZZXY,0
1527,XXZZXZ,0
1528,XXZZYI,0
1529,XXZZYX,0
1530,XXZZYY,0
1531,XXZZYZ,0
1532,XXZZZI,0
1533,XXZZZX,0
1534,XXZZZY,0
1535,XXZZZZ,0
1536,XYIIII,0
1537,XYIIIX,0
1538,XYIIIY,0
1539,XYIIIZ,0
1540,XYIIXI,0
1541,XYIIXX,0
1542,XYIIXY,0
1543,XYIIXZ,0
1544,XYIIYI,0
1545,XYIIYX,0
1546,XYIIYY,0
1547,XYIIYZ,0
1548,XYIIZI,0
1549,XYIIZX,0
1550,XYIIZY,0
1551,XYIIZZ,0
1552,XYIXII,0
1553,XYIXIX,0
1554,XYIXIY,0
1555,XYIXIZ,0
1556,XYIXXI,0
1557,XYIXXX,0
1558,XYIXXY,0
1559,XYIXXZ,0
1560,XYIXYI,0
1561,XYIXYX,0
1562,XYIXYY,0
1563,XYIXYZ,0
1564,XYIXZI,0
1565,XYIXZX,0
1566,XYIXZY,0
1567,XYIXZZ,0
1568,XYIYII,0
1569,XYIYIX,0
1570,XYIYIY,0
1571,XYIYIZ,0
1572,XYIYXI,0
1573,XYIYXX,0
1574,XYIYXY,0
1575,XYIYXZ,0
1576,XYIYYI,0
1577,XYIYYX,0
1578,XYIYYY,0
1579,XYIYYZ,0
1580,XYIYZI,0
1581,XYIYZX,0
1582,XYIYZY,0
1583,XYIYZZ,0
1584,XYIZII,0
1585,XYIZIX,0
1586,XYIZIY,0
1587,XYIZIZ,0
1588,XYIZXI,0
1589,XYIZXX,0
1590,XYIZXY,0
1591,XYIZXZ,0
1592,XYIZYI,0
1593,XYIZYX,0
1594,XYIZYY,0
1595,XYIZYZ,0
1596,XYIZZI,0
1597,XYIZZX,0
1598,XYIZZY,0
1599,XYIZZZ,0
1600,XYXIII,0
1601,XYXIIX,0
1602,XYXIIY,0
1603,XYXIIZ,0
1604,XYXIXI,0
1605,XYXIXX,0
1606,XYXIXY,0
1607,XYXIXZ,0
1608,XYXIYI,0
1609,XYXIYX,0
1610,XYXIYY,0
1611,XYXIYZ,0
1612,XYXIZI,0
1613,XYXIZX,0
1614,XYXIZY,0
1615,XYXIZZ,0
1616,XYXXII,0
1617,XYXXIX,0
1618,XYXXIY,0
1619,XYXXIZ,0
1620,XYXXXI,0
1621,XYXXXX,0
1622,XYXXXY,0
1623,XYXXXZ,0
1624,XYXXYI,0
1625,XYXXYX,0
1626,XYXXYY,0
1627,XYXXYZ,0
1628,XYXXZI,0
1629,XYXXZX,0
1630,XYXXZY,0
1631,XYXXZZ,0
1632,XYXYII,0
1633,XYXYIX,0
1634,XYXYIY,0
1635,XYXYIZ,0
1636,XYXYXI,0
1637,XYXYXX,0
1638,XYXYXY,0
1639,XYXYXZ,0
1640,XYXYYI,0
1641,XYXYYX,0
1642,XYXYYY,0
1643,XYXYYZ,0
1644,XYXYZI,0
1645,XYXYZX,0
1646,XYXYZY,0
1647,XYXYZZ,0
1648,XYXZII,0
1649,XYXZIX,0
1650,XYXZIY,0
1651,XYXZIZ,0
1652,XYXZXI,0
1653,XYXZXX,0
1654,XYXZXY,0
1655,XYXZXZ,0
1656,XYXZYI,0
1657,XYXZYX,0
1658,XYXZYY,0
1659,XYXZYZ,0
1660,XYXZZI,0
1661,XYXZZX,0
1662,XYXZZY,0
1663,XYXZZZ,0
1664,XYYIII,0
1665,XYYIIX,0
1666,XYYIIY,0
1667,XYYIIZ,0
1668,XYYIXI,0
1669,XYYIXX,0
1670,XYYIXY,0
1671,XYYIXZ,0
1672,XYYIYI,0
1673,XYYIYX,0
1674,XYYIYY,0
1675,XYYIYZ,0
1676,XYYIZI,0
1677,XYYIZX,0
1678,XYYIZY,0
1679,XYYIZZ,0
1680,XYYXII,0
1681,XYYXIX,0
1682,XYYXIY,0
1683,XYYXIZ,0
1684,XYYXXI,0
1685,XYYXXX,0
1686,XYYXXY,0
1687,XYYXXZ,0
1688,XYYXYI,0
1689,XYYXYX,0
1690,XYYXYY,0
1691,XYYXYZ,0
1692,XYYXZI,0
1693,XYYXZX,0
1694,XYYXZY,0
1695,XYYXZZ,0
1696,XYYYII,0
1697,XYYYIX,0
1698,XYYYIY,0
1699,XYYYIZ,0
1700,XYYYXI,0
1701,XYYYXX,0
1702,XYYYXY,0
1703,XYYYXZ,0
1704,XYYYYI,0
1705,XYYYYX,0
1706,XYYYYY,0
1707,XYYYYZ,0
1708,XYYYZI,0
1709,XYYYZX,0
1710,XYYYZY,0
1711,XYYYZZ,0
1712,XYYZII,0
1713,XYYZIX,0
1714,XYYZIY,0
1715,XYYZIZ,0
1716,XYYZXI,0
1717,XYYZXX,0
1718,XYYZXY,0
1719,XYYZXZ,0
1720,XYYZYI,0
1721,XYYZYX,0
1722,XYYZYY,0
1723,XYYZYZ,0
1724,XYYZZI,0
1725,XYYZZX,0
1726,XYYZZY,0
1727,XYYZZZ,0
1728,XYZIII,0
1729,XYZIIX,0
1730,XYZIIY,0
1731,XYZIIZ,0
1732,XYZIXI,0
1733,XYZIXX,0
1734,XYZIXY,0
1735,XYZIXZ,0
1736,XYZIYI,0
1737,XYZIYX,0
1738,XYZIYY,0
1739,XYZIYZ,0
1740,XYZIZI,0
1741,XYZIZX,0
1742,XYZIZY,0
1743,XYZIZZ,0
1744,XYZXII,0
1745,XYZXIX,0
1746,XYZXIY,0
1747,XYZXIZ,0
1748,XYZXXI,0
1749,XYZXXX,0
1750,XYZXXY,0
1751,XYZXXZ,0
1752,XYZXYI,0
1753,XYZXYX,0
1754,XYZXYY,0
1755,XYZXYZ,0
1756,XYZXZI,0
1757,XYZXZX,0
1758,XYZXZY,0
1759,XYZXZZ,0
1760,XYZYII,0
1761,XYZYIX,0
1762,XYZYIY,0
1763,XYZYIZ,0
1764,XYZYXI,0
1765,XYZYXX,0
1766,XYZYXY,0
1767,XYZYXZ,0
1768,XYZYYI,0
1769,XYZYYX,0
1770,XYZYYY,0
1771,XYZYYZ,0
1772,XYZYZI,0
1773,XYZYZX,0
1774,XYZYZY,0
1775,XYZYZZ,0
1776,XYZZII,0
1777,XYZZIX,0
1778,XYZZIY,0
1779,XYZZIZ,0
1780,XYZZXI,0
1781,XYZZXX,0
1782,XYZZXY,0
1783,XYZZXZ,0
1784,XYZZYI,0
1785,XYZZYX,0
1786,XYZZYY,0
1787,XYZZYZ,0
1788,XYZZZI,0
1789,XYZZZX,0
1790,XYZZZY,0
1791,XYZZZZ,0
1792,XZIIII,0
1793,XZIIIX,0
1794,XZIIIY,0
1795,XZIIIZ,0
1796,XZIIXI,0
1797,XZIIXX,0
1798,XZIIXY,0
1799,XZIIXZ,0
1800,XZIIYI,0
1801,XZIIYX,0
1802,XZIIYY,0
1803,XZIIYZ,0
1804,XZIIZI,0
1805,XZIIZX,0
1806,XZIIZY,0
1807,XZIIZZ,0
1808,XZIXII,0
1809,XZIXIX,0
1810,XZIXIY,0
1811,XZIXIZ,0
1812,XZIXXI,0
1813,XZIXXX,0
1814,XZIXXY,0
1815,XZIXXZ,0
1816,XZIXYI,0
1817,XZIXYX,0
1818,XZIXYY,0
1819,XZIXYZ,0
1820,XZIXZI,0
1821,XZIXZX,0
1822,XZIXZY,0
1823,XZIXZZ,0
1824,XZIYII,0
1825,XZIYIX,0
1826,XZIYIY,0
1827,XZIYIZ,0
1828,XZIYXI,0
1829,XZIYXX,0
1830,XZIYXY,0
1831,XZIYXZ,0
1832,XZIYYI,0
1833,XZIYYX,0
1834,XZIYYY,0
1835,XZIYYZ,0
1836,XZIYZI,0
1837,XZIYZX,0
1838,XZIYZY,0
1839,XZIYZZ,0
1840,XZIZII,0
1841,XZIZIX,0
1842,XZIZIY,0
1843,XZIZIZ,0
1844,XZIZXI,0
1845,XZIZXX,0
1846,XZIZXY,0
1847,XZIZXZ,0
1848,XZIZYI,0
1849,XZIZYX,0
1850,XZIZYY,0
1851,XZIZYZ,0
1852,XZIZZI,0
1853,XZIZZX,0
1854,XZIZZY,0
1855,XZIZZZ,0
1856,XZXIII,0
1857,XZXIIX,0
1858,XZXIIY,0
1859,XZXIIZ,0
1860,XZXIXI,0
1861,XZXIXX,0
1862,XZXIXY,0
1863,XZXIXZ,0
1864,XZXIYI,0
1865,XZXIYX,0
1866,XZXIYY,0
1867,XZXIYZ,0
1868,XZXIZI,0
1869,XZXIZX,0
1870,XZXIZY,0
1871,XZXIZZ,0
1872,XZXXII,0
1873,XZXXIX,0
1874,XZXXIY,0
1875,XZXXIZ,0
1876,XZXXXI,0
1877,XZXXXX,0
1878,XZXXXY,0
1879,XZXXXZ,0
1880,XZXXYI,0
1881,XZXXYX,0
1882,XZXXYY,0
1883,XZXXYZ,0
1884,XZXXZI,0
1885,XZXXZX,0
1886,XZXXZY,0
1887,XZXXZZ,0
1888,XZXYII,0
1889,XZXYIX,0
1890,XZXYIY,0
1891,XZXYIZ,0
1892,XZXYXI,0
1893,XZXYXX,0
1894,XZXYXY,0
1895,XZXYXZ,0
1896,XZXYYI,0
1897,XZXYYX,0
1898,XZXYYY,0
1899,XZXYYZ,0
1900,XZXYZI,0
1901,XZXYZX,0
1902,XZXYZY,0
1903,XZXYZZ,0
1904,XZXZII,0
1905,XZXZIX,0
1906,XZXZIY,0
1907,XZXZIZ,0
1908,XZXZXI,0
1909,XZXZXX,0
1910,XZXZXY,0
1911,XZXZXZ,0
1912,XZXZYI,0
1913,XZXZYX,0
1914,XZXZYY,0
1915,XZXZYZ,0
1916,XZXZZI,0
1917,XZXZZX,0
1918,XZXZZY,0
1919,XZXZZZ,0
1920,XZYIII,0
1921,XZYIIX,0
1922,XZYIIY,0
1923,XZYIIZ,0
1924,XZYIXI,0
1925,XZYIXX,0
1926,XZYIXY,0
1927,XZYIXZ,0
1928,XZYIYI,0
1929,XZYIYX,0
1930,XZYIYY,0
1931,XZYIYZ,0
1932,XZYIZI,0
1933,XZYIZX,0
1934,XZYIZY,0
1935,XZYIZZ,0
1936,XZYXII,0
1937,XZYXIX,0
1938,XZYXIY,0
1939,XZYXIZ,0
1940,XZYXXI,0
1941,XZYXXX,0
1942,XZYXXY,0
1943,XZYXXZ,0
1944,XZYXYI,0
1945,XZYXYX,0
1946,XZYXYY,0
1947,XZYXYZ,0
1948,XZYXZI,0
1949,XZYXZX,0
1950,XZYXZY,0
1951,XZYXZZ,0
1952,XZYYII,0
1953,XZYYIX,0
1954,XZYYIY,0
1955,XZYYIZ,0
1956,XZYYXI,0
1957,XZYYXX,0
1958,XZYYXY,0
1959,XZYYXZ,0
1960,XZYYYI,0
1961,XZYYYX,0
1962,XZYYYY,0
1963,XZYYYZ,0
1964,XZYYZI,0
1965,XZYYZX,0
1966,XZYYZY,0
1967,XZYYZZ,0
1968,XZYZII,0
1969,XZYZIX,0
1970,XZYZIY,0
1971,XZYZIZ,0
1972,XZYZXI,0
1973,XZYZXX,0
1974,XZYZXY,0
1975,XZYZXZ,0
1976,XZYZYI,0
1977,XZYZYX,0
1978,XZYZYY,0
1979,XZYZYZ,0
1980,XZYZZI,0
1981,XZYZZX,0
1982,XZYZZY,0
1983,XZYZZZ,0
1984,XZZIII,0
1985,XZZIIX,0
1986,XZZIIY,0
1987,XZZIIZ,0
1988,XZZIXI,0
1989,XZZIXX,0
1990,XZZIXY,0
1991,XZZIXZ,0
1992,XZZIYI,0
1993,XZZIYX,0
1994,XZZIYY,0
1995,XZZIYZ,0
1996,XZZIZI,0
1997,XZZIZX,0
1998,XZZIZY,0
1999,XZZIZZ,0
2000,XZZXII,0
2001,XZZXIX,0
2002,XZZXIY,0
2003,XZZXIZ,0
2004,XZZXXI,0
2005,XZZXXX,0
2006,XZZXXY,0
2007,XZZXXZ,0
2008,XZZXYI,0
2009,XZZXYX,0
2010,XZZXYY,0
2011,XZZXYZ,0
2012,XZZXZI,0
2013,XZZXZX,0
2014,XZZXZY,0
2015,XZZXZZ,0
2016,XZZYII,0
2017,XZZYIX,0
2018,XZZYIY,0
2019,XZZYIZ,0
2020,XZZYXI,0
2021,XZZYXX,0
2022,XZZYXY,0
2023,XZZYXZ,0
2024,XZZYYI,0
2025,XZZYYX,0
2026,XZZYYY,0
2027,XZZYYZ,0
2028,XZZYZI,0
2029,XZZYZX,0
2030,XZZYZY,0
2031,XZZYZZ,0
2032,XZZZII,0
2033,XZZZIX,0
2034,XZZZIY,0
2035,XZZZIZ,0
2036,XZZZXI,0
2037,XZZZXX,0
2038,XZZZXY,0
2039,XZZZXZ,0
2040,XZZZYI,0
2041,XZZZYX,0
2042,XZZZYY,0
2043,XZZZYZ,0
2044,XZZZZI,0
2045,XZZZZX,0
2046,XZZZZY,0
2047,XZZZZZ,0
2048,YIIIII,0
2049,YIIIIX,0
2050,YIIIIY,0
2051,YIIIIZ,0
2052,YIIIXI,0
2053,YIIIXX,0
2054,YIIIXY,0
2055,YIIIXZ,0
2056,YIIIYI,0
2057,YIIIYX,0
2058,YIIIYY,0
2059,YIIIYZ,0
2060,YIIIZI,0
2061,YIIIZX,0
2062,YIIIZY,0
2063,YIIIZZ,0
2064,YIIXII,0
2065,YIIXIX,0
2066,YIIXIY,0
2067,YIIXIZ,0
2068,YIIXXI,0
2069,YIIXXX,0
2070,YIIXXY,0
2071,YIIXXZ,0
2072,YIIXYI,0
2073,YIIXYX,0
2074,YIIXYY,0
2075,YIIXYZ,0
2076,YIIXZI,0
2077,YIIXZX,0
2078,YIIXZY,0
2079,YIIXZZ,0
2080,YIIYII,0
2081,YIIYIX,0
2082,YIIYIY,0
2083,YIIYIZ,0
2084,YIIYXI,0
2085,YIIYXX,0
2086,YIIYXY,0
2087,YIIYXZ,0
2088,YIIYYI,0
2089,YIIYYX,0
2090,YIIYYY,0
2091,YIIYYZ,0
2092,YIIYZI,0
2093,YIIYZX,0
2094,YIIYZY,0
2095,YIIYZZ,0
2096,YIIZII,0
2097,YIIZIX,0
2098,YIIZIY,0
2099,YIIZIZ,0
2100,YIIZXI,0
2101,YIIZXX,0
2102,YIIZXY,0
2103,YIIZXZ,0
2104,YIIZYI,0
2105,YIIZYX,0
2106,YIIZYY,0
2107,YIIZYZ,0
2108,YIIZZI,0
2109,YIIZZX,0
2110,YIIZZY,0
2111,YIIZZZ,0
2112,YIXIII,0
2113,YIXIIX,0
2114,YIXIIY,0
2115,YIXIIZ,0
2116,YIXIXI,0
2117,YIXIXX,0
2118,YIXIXY,0
2119,YIXIXZ,0
2120,YIXIYI,0
2121,YIXIYX,0
2122,YIXIYY,0
2123,YIXIYZ,0
2124,YIXIZI,0
2125,YIXIZX,0
2126,YIXIZY,0
2127,YIXIZZ,0
2128,YIXXII,0
2129,YIXXIX,0
2130,YIXXIY,0
2131,YIXXIZ,0
2132,YIXXXI,0
2133,YIXXXX,0
2134,YIXXXY,0
2135,YIXXXZ,0
2136,YIXXYI,0
2137,YIXXYX,0
2138,YIXXYY,0
2139,YIXXYZ,0
2140,YIXXZI,0
2141,YIXXZX,0
2142,YIXXZY,0
2143,YIXXZZ,0
2144,YIXYII,0
2145,YIXYIX,0
2146,YIXYIY,0
2147,YIXYIZ,0
2148,YIXYXI,0
2149,YIXYXX,0
2150,YIXYXY,0
2151,YIXYXZ,0
2152,YIXYYI,0
2153,YIXYYX,0
2154,YIXYYY,0
2155,YIXYYZ,0
2156,YIXYZI,0
2157,YIXYZX,0
2158,YIXYZY,0
2159,YIXYZZ,0
2160,YIXZII,0
2161,YIXZIX,0
2162,YIXZIY,0
2163,YIXZIZ,0
2164,YIXZXI,0
2165,YIXZXX,0
2166,YIXZXY,0
2167,YIXZXZ,0
2168,YIXZYI,0
2169,YIXZYX,0
2170,YIXZYY,0
2171,YIXZYZ,0
2172,YIXZZI,0
2173,YIXZZX,0
2174,YIXZZY,0
2175,YIXZZZ,0
2176,YIYIII,0
2177,YIYIIX,0
2178,YIYIIY,0
2179,YIYIIZ,0
2180,YIYIXI,0
2181,YIYIXX,0
2182,YIYIXY,0
2183,YIYIXZ,0
2184,YIYIYI,0
2185,YIYIYX,0
2186,YIYIYY,0
2187,YIYIYZ,0
2188,YIYIZI,0
2189,YIYIZX,0
2190,YIYIZY,0
2191,YIYIZZ,0
2192,YIYXII,0
2193,YIYXIX,0
2194,YIYXIY,0
2195,YIYXIZ,0
2196,YIYXXI,0
2197,YIYXXX,0
2198,YIYXXY,0
2199,YIYXXZ,0
2200,YIYXYI,0
2201,YIYXYX,0
2202,YIYXYY,0
2203,YIYXYZ,0
2204,YIYXZI,0
2205,YIYXZX,0
2206,YIYXZY,0
2207,YIYXZZ,0
2208,YIYYII,0
2209,YIYYIX,0
2210,YIYYIY,0
2211,YIYYIZ,0
2212,YIYYXI,0
2213,YIYYXX,0
2214,YIYYXY,0
2215,YIYYXZ,0
2216,YIYYYI,0
2217,YIYYYX,0
2218,YIYYYY,0
2219,YIYYYZ,0
2220,YIYYZI,0
2221,YIYYZX,0
2222,YIYYZY,0
2223,YIYYZZ,0
2224,YIYZII,0
2225,YIYZIX,0
2226,YIYZIY,0
2227,YIYZIZ,0
2228,YIYZXI,0
2229,YIYZXX,0
2230,YIYZXY,0
2231,YIYZXZ,0
2232,YIYZYI,0
2233,YIYZYX,0
2234,YIYZYY,0
2235,YIYZYZ,0
2236,YIYZZI,0
2237,YIYZZX,0
2238,YIYZZY,0
2239,YIYZZZ,0
2240,YIZIII,0
2241,YIZIIX,0
2242,YIZIIY,0
2243,YIZIIZ,0
2244,YIZIXI,0
2245,YIZIXX,0
2246,YIZIXY,0
2247,YIZIXZ,0
2248,YIZIYI,0
2249,YIZIYX,0
2250,YIZIYY,0
2251,YIZIYZ,0
2252,YIZIZI,0
2253,YIZIZX,0
2254,YIZIZY,0
2255,YIZIZZ,0
2256,YIZXII,0
2257,YIZXIX,0
2258,YIZXIY,0
2259,YIZXIZ,0
2260,YIZXXI,0
2261,YIZXXX,0
2262,YIZXXY,0
2263,YIZXXZ,0
2264,YIZXYI,0
2265,YIZXYX,0
2266,YIZXYY,0
2267,YIZXYZ,0
2268,YIZXZI,0
2269,YIZXZX,0
2270,YIZXZY,0
2271,YIZXZZ,0
2272,YIZYII,0
2273,YIZYIX,0
2274,YIZYIY,0
2275,YIZYIZ,0
2276,YIZYXI,0
2277,YIZYXX,0
2278,YIZYXY,0
2279,YIZYXZ,0
2280,YIZYYI,0
2281,YIZYYX,0
2282,YIZYYY,0
2283,YIZYYZ,0
2284,YIZYZI,0
2285,YIZYZX,0
2286,YIZYZY,0
2287,YIZYZZ,0
2288,YIZZII,0
2289,YIZZIX,0
2290,YIZZIY,0
2291,YIZZIZ,0
2292,YIZZXI,0
2293,YIZZXX,0
2294,YIZZXY,0
2295,YIZZXZ,0
2296,YIZZYI,0
2297,YIZZYX,0
2298,YIZZYY,0
2299,YIZZYZ,0
2300,YIZZZI,0
2301,YIZZZX,0
2302,YIZZZY,0
2303,YIZZZZ,0
2304,YXIIII,0
2305,YXIIIX,0
2306,YXIIIY,0
2307,YXIIIZ,0
2308,YXIIXI,0
2309,YXIIXX,0
2310,YXIIXY,0
2311,YXIIXZ,0
2312,YXIIYI,0
2313,YXIIYX,0
2314,YXIIYY,0
2315,YXIIYZ,0
2316,YXIIZI,0
2317,YXIIZX,0
2318,YXIIZY,0
2319,YXIIZZ,0
2320,YXIXII,0
2321,YXIXIX,0
2322,YXIXIY,0
2323,YXIXIZ,0
2324,YXIXXI,0
2325,YXIXXX,0
2326,YXIXXY,0
2327,YXIXXZ,0
2328,YXIXYI,0
2329,YXIXYX,0
2330,YXIXYY,0
2331,YXIXYZ,0
2332,YXIXZI,0
2333,YXIXZX,0
2334,YXIXZY,0
2335,YXIXZZ,0
2336,YXIYII,0
2337,YXIYIX,0
2338,YXIYIY,0
2339,YXIYIZ,0
2340,YXIYXI,0
2341,YXIYXX,0
2342,YXIYXY,0
2343,YXIYXZ,0
2344,YXIYYI,0
2345,YXIYYX,0
2346,YXIYYY,0
2347,YXIYYZ,0
2348,YXIYZI,0
2349,YXIYZX,0
2350,YXIYZY,0
2351,YXIYZZ,0
2352,YXIZII,0
2353,YXIZIX,0
2354,YXIZIY,0
2355,YXIZIZ,0
2356,YXIZXI,0
2357,YXIZXX,0
2358,YXIZXY,0
2359,YXIZXZ,0
2360,YXIZYI,0
2361,YXIZYX,0
2362,YXIZYY,0
2363,YXIZYZ,0
2364,YXIZZI,0
2365,YXIZZX,0
2366,YXIZZY,0
2367,YXIZZZ,0
2368,YXXIII,0
2369,YXXIIX,0
2370,YXXIIY,0
2371,YXXIIZ,0
2372,YXXIXI,0
2373,YXXIXX,0
2374,YXXIXY,0
2375,YXXIXZ,0
2376,YXXIYI,0
