,names,exp vals
89,IIIXXYX,0
90,IIIXXYY,0
91,IIIXXYZ,0
92,IIIXXZI,0
93,IIIXXZX,0
94,IIIXXZY,0
95,IIIXXZZ,0
96,IIIXYII,0
97,IIIXYIX,0
98,IIIXYIY,0
99,IIIXYIZ,0
100,IIIXYXI,0
101,IIIXYXX,0
102,IIIXYXY,0
103,IIIXYXZ,0
104,IIIXYYI,0
105,IIIXYYX,0
106,IIIXYYY,0
107,IIIXYYZ,0
108,IIIXYZI,0
109,IIIXYZX,0
110,IIIXYZY,0
111,IIIXYZZ,0
112,IIIXZII,0
113,IIIXZIX,0
114,IIIXZIY,0
115,IIIXZIZ,0
116,IIIXZXI,0
117,IIIXZXX,0
118,IIIXZXY,0
119,IIIXZXZ,0
120,IIIXZYI,0
121,IIIXZYX,0
122,IIIXZYY,0
123,IIIXZYZ,0
124,IIIXZZI,0
125,IIIXZZX,0
126,IIIXZZY,0
127,IIIXZZZ,0
128,IIIYIII,0
129,IIIYIIX,0
130,IIIYIIY,0
131,IIIYIIZ,0
132,IIIYIXI,0
133,IIIYIXX,0
134,IIIYIXY,0
135,IIIYIXZ,0
136,IIIYIYI,0
137,IIIYIYX,0
138,IIIYIYY,0
139,IIIYIYZ,0
140,IIIYIZI,0
141,IIIYIZX,0
142,IIIYIZY,0
143,IIIYIZZ,0
144,IIIYXII,0
145,IIIYXIX,0
146,IIIYXIY,0
147,IIIYXIZ,0
148,IIIYXXI,0
149,IIIYXXX,0
150,IIIYXXY,0
151,IIIYXXZ,0
152,IIIYXYI,0
153,IIIYXYX,0
154,IIIYXYY,0
155,IIIYXYZ,0
156,IIIYXZI,0
157,IIIYXZX,0
158,IIIYXZY,0
159,IIIYXZZ,0
160,IIIYYII,0
161,IIIYYIX,0
162,IIIYYIY,0
163,IIIYYIZ,0
164,IIIYYXI,0
165,IIIYYXX,0
166,IIIYYXY,0
167,IIIYYXZ,0
168,IIIYYYI,0
169,IIIYYYX,0
170,IIIYYYY,0
171,IIIYYYZ,0
172,IIIYYZI,0
173,IIIYYZX,0
174,IIIYYZY,0
175,IIIYYZZ,0
176,IIIYZII,0
177,IIIYZIX,0
178,IIIYZIY,0
179,IIIYZIZ,0
180,IIIYZXI,0
181,IIIYZXX,0
182,IIIYZXY,0
183,IIIYZXZ,0
184,IIIYZYI,0
185,IIIYZYX,0
186,IIIYZYY,0
187,IIIYZYZ,0
188,IIIYZZI,0
189,IIIYZZX,0
190,IIIYZZY,0
191,IIIYZZZ,0
192,IIIZIII,1
193,IIIZIIX,0
194,IIIZIIY,0
195,IIIZIIZ,1
196,IIIZIXI,0
197,IIIZIXX,0
198,IIIZIXY,0
199,IIIZIXZ,0
200,IIIZIYI,0
201,IIIZIYX,0
202,IIIZIYY,0
203,IIIZIYZ,0
204,IIIZIZI,1
205,IIIZIZX,0
206,IIIZIZY,0
207,IIIZIZZ,1
208,IIIZXII,0
209,IIIZXIX,0
210,IIIZXIY,0
211,IIIZXIZ,0
212,IIIZXXI,0
213,IIIZXXX,0
214,IIIZXXY,0
215,IIIZXXZ,0
216,IIIZXYI,0
217,IIIZXYX,0
218,IIIZXYY,0
219,IIIZXYZ,0
220,IIIZXZI,0
221,IIIZXZX,0
222,IIIZXZY,0
223,IIIZXZZ,0
224,IIIZYII,0
225,IIIZYIX,0
226,IIIZYIY,0
227,IIIZYIZ,0
228,IIIZYXI,0
229,IIIZYXX,0
230,IIIZYXY,0
231,IIIZYXZ,0
232,IIIZYYI,0
233,IIIZYYX,0
234,IIIZYYY,0
235,IIIZYYZ,0
236,IIIZYZI,0
237,IIIZYZX,0
238,IIIZYZY,0
239,IIIZYZZ,0
240,IIIZZII,1
241,IIIZZIX,0
242,IIIZZIY,0
243,IIIZZIZ,1
244,IIIZZXI,0
245,IIIZZXX,0
246,IIIZZXY,0
247,IIIZZXZ,0
248,IIIZZYI,0
249,IIIZZYX,0
250,IIIZZYY,0
251,IIIZZYZ,0
252,IIIZZZI,1
253,IIIZZZX,0
254,IIIZZZY,0
255,IIIZZZZ,1
256,IIXIIII,0
257,IIXIIIX,0
258,IIXIIIY,0
259,IIXIIIZ,0
260,IIXIIXI,0
261,IIXIIXX,0
262,IIXIIXY,0
263,IIXIIXZ,0
264,IIXIIYI,0
265,IIXIIYX,0
266,IIXIIYY,0
267,IIXIIYZ,0
268,IIXIIZI,0
269,IIXIIZX,0
270,IIXIIZY,0
271,IIXIIZZ,0
272,IIXIXII,0
273,IIXIXIX,0
274,IIXIXIY,0
275,IIXIXIZ,0
276,IIXIXXI,0
277,IIXIXXX,0
278,IIXIXXY,0
279,IIXIXXZ,0
280,IIXIXYI,0
281,IIXIXYX,0
282,IIXIXYY,0
283,IIXIXYZ,0
284,IIXIXZI,0
285,IIXIXZX,0
286,IIXIXZY,0
287,IIXIXZZ,0
288,IIXIYII,0
289,IIXIYIX,0
290,IIXIYIY,0
291,IIXIYIZ,0
292,IIXIYXI,0
293,IIXIYXX,0
294,IIXIYXY,0
295,IIXIYXZ,0
296,IIXIYYI,0
297,IIXIYYX,0
298,IIXIYYY,0
299,IIXIYYZ,0
300,IIXIYZI,0
301,IIXIYZX,0
302,IIXIYZY,0
303,IIXIYZZ,0
304,IIXIZII,0
305,IIXIZIX,0
306,IIXIZIY,0
307,IIXIZIZ,0
308,IIXIZXI,0
309,IIXIZXX,0
310,IIXIZXY,0
311,IIXIZXZ,0
312,IIXIZYI,0
313,IIXIZYX,0
314,IIXIZYY,0
315,IIXIZYZ,0
316,IIXIZZI,0
317,IIXIZZX,0
318,IIXIZZY,0
319,IIXIZZZ,0
320,IIXXIII,0
321,IIXXIIX,0
322,IIXXIIY,0
323,IIXXIIZ,0
324,IIXXIXI,0
325,IIXXIXX,0
326,IIXXIXY,0
327,IIXXIXZ,0
328,IIXXIYI,0
329,IIXXIYX,0
330,IIXXIYY,0
331,IIXXIYZ,0
332,IIXXIZI,0
333,IIXXIZX,0
334,IIXXIZY,0
335,IIXXIZZ,0
336,IIXXXII,0
337,IIXXXIX,0
338,IIXXXIY,0
339,IIXXXIZ,0
340,IIXXXXI,0
341,IIXXXXX,0
342,IIXXXXY,0
343,IIXXXXZ,0
344,IIXXXYI,0
345,IIXXXYX,0
346,IIXXXYY,0
347,IIXXXYZ,0
348,IIXXXZI,0
349,IIXXXZX,0
350,IIXXXZY,0
351,IIXXXZZ,0
352,IIXXYII,0
353,IIXXYIX,0
354,IIXXYIY,0
355,IIXXYIZ,0
356,IIXXYXI,0
357,IIXXYXX,0
358,IIXXYXY,0
359,IIXXYXZ,0
360,IIXXYYI,0
361,IIXXYYX,0
362,IIXXYYY,0
363,IIXXYYZ,0
364,IIXXYZI,0
365,IIXXYZX,0
366,IIXXYZY,0
367,IIXXYZZ,0
368,IIXXZII,0
369,IIXXZIX,0
370,IIXXZIY,0
371,IIXXZIZ,0
372,IIXXZXI,0
373,IIXXZXX,0
374,IIXXZXY,0
375,IIXXZXZ,0
376,IIXXZYI,0
377,IIXXZYX,0
378,IIXXZYY,0
379,IIXXZYZ,0
380,IIXXZZI,0
381,IIXXZZX,0
382,IIXXZZY,0
383,IIXXZZZ,0
384,IIXYIII,0
385,IIXYIIX,0
386,IIXYIIY,0
387,IIXYIIZ,0
388,IIXYIXI,0
389,IIXYIXX,0
390,IIXYIXY,0
391,IIXYIXZ,0
392,IIXYIYI,0
393,IIXYIYX,0
394,IIXYIYY,0
395,IIXYIYZ,0
396,IIXYIZI,0
397,IIXYIZX,0
398,IIXYIZY,0
399,IIXYIZZ,0
400,IIXYXII,0
401,IIXYXIX,0
402,IIXYXIY,0
403,IIXYXIZ,0
404,IIXYXXI,0
405,IIXYXXX,0
406,IIXYXXY,0
407,IIXYXXZ,0
408,IIXYXYI,0
409,IIXYXYX,0
410,IIXYXYY,0
411,IIXYXYZ,0
412,IIXYXZI,0
413,IIXYXZX,0
414,IIXYXZY,0
415,IIXYXZZ,0
416,IIXYYII,0
417,IIXYYIX,0
418,IIXYYIY,0
419,IIXYYIZ,0
420,IIXYYXI,0
421,IIXYYXX,0
422,IIXYYXY,0
423,IIXYYXZ,0
424,IIXYYYI,0
425,IIXYYYX,0
426,IIXYYYY,0
427,IIXYYYZ,0
428,IIXYYZI,0
429,IIXYYZX,0
430,IIXYYZY,0
431,IIXYYZZ,0
432,IIXYZII,0
433,IIXYZIX,0
434,IIXYZIY,0
435,IIXYZIZ,0
436,IIXYZXI,0
437,IIXYZXX,0
438,IIXYZXY,0
439,IIXYZXZ,0
440,IIXYZYI,0
441,IIXYZYX,0
442,IIXYZYY,0
443,IIXYZYZ,0
444,IIXYZZI,0
445,IIXYZZX,0
446,IIXYZZY,0
447,IIXYZZZ,0
448,IIXZIII,0
449,IIXZIIX,0
450,IIXZIIY,0
451,IIXZIIZ,0
452,IIXZIXI,0
453,IIXZIXX,0
454,IIXZIXY,0
455,IIXZIXZ,0
456,IIXZIYI,0
457,IIXZIYX,0
458,IIXZIYY,0
459,IIXZIYZ,0
460,IIXZIZI,0
461,IIXZIZX,0
462,IIXZIZY,0
463,IIXZIZZ,0
464,IIXZXII,0
465,IIXZXIX,0
466,IIXZXIY,0
467,IIXZXIZ,0
468,IIXZXXI,0
469,IIXZXXX,0
470,IIXZXXY,0
471,IIXZXXZ,0
472,IIXZXYI,0
473,IIXZXYX,0
474,IIXZXYY,0
475,IIXZXYZ,0
476,IIXZXZI,0
477,IIXZXZX,0
478,IIXZXZY,0
479,IIXZXZZ,0
480,IIXZYII,0
481,IIXZYIX,0
482,IIXZYIY,0
483,IIXZYIZ,0
484,IIXZYXI,0
485,IIXZYXX,0
486,IIXZYXY,0
487,IIXZYXZ,0
488,IIXZYYI,0
489,IIXZYYX,0
490,IIXZYYY,0
491,IIXZYYZ,0
492,IIXZYZI,0
493,IIXZYZX,0
494,IIXZYZY,0
495,IIXZYZZ,0
496,IIXZZII,0
497,IIXZZIX,0
498,IIXZZIY,0
499,IIXZZIZ,0
500,IIXZZXI,0
501,IIXZZXX,0
502,IIXZZXY,0
503,IIXZZXZ,0
504,IIXZZYI,0
505,IIXZZYX,0
506,IIXZZYY,0
507,IIXZZYZ,0
508,IIXZZZI,0
509,IIXZZZX,0
510,IIXZZZY,0
511,IIXZZZZ,0
512,IIYIIII,0
513,IIYIIIX,0
514,IIYIIIY,0
515,IIYIIIZ,0
516,IIYIIXI,0
517,IIYIIXX,0
518,IIYIIXY,0
519,IIYIIXZ,0
520,IIYIIYI,0
521,IIYIIYX,0
522,IIYIIYY,0
523,IIYIIYZ,0
524,IIYIIZI,0
525,IIYIIZX,0
526,IIYIIZY,0
527,IIYIIZZ,0
528,IIYIXII,0
529,IIYIXIX,0
530,IIYIXIY,0
531,IIYIXIZ,0
532,IIYIXXI,0
533,IIYIXXX,0
534,IIYIXXY,0
535,IIYIXXZ,0
536,IIYIXYI,0
537,IIYIXYX,0
538,IIYIXYY,0
539,IIYIXYZ,0
540,IIYIXZI,0
541,IIYIXZX,0
542,IIYIXZY,0
543,IIYIXZZ,0
544,IIYIYII,0
545,IIYIYIX,0
546,IIYIYIY,0
547,IIYIYIZ,0
548,IIYIYXI,0
549,IIYIYXX,0
550,IIYIYXY,0
551,IIYIYXZ,0
552,IIYIYYI,0
553,IIYIYYX,0
554,IIYIYYY,0
555,IIYIYYZ,0
556,IIYIYZI,0
557,IIYIYZX,0
558,IIYIYZY,0
559,IIYIYZZ,0
560,IIYIZII,0
561,IIYIZIX,0
562,IIYIZIY,0
563,IIYIZIZ,0
564,IIYIZXI,0
565,IIYIZXX,0
566,IIYIZXY,0
567,IIYIZXZ,0
568,IIYIZYI,0
569,IIYIZYX,0
570,IIYIZYY,0
571,IIYIZYZ,0
572,IIYIZZI,0
573,IIYIZZX,0
574,IIYIZZY,0
575,IIYIZZZ,0
576,IIYXIII,0
577,IIYXIIX,0
578,IIYXIIY,0
579,IIYXIIZ,0
580,IIYXIXI,0
581,IIYXIXX,0
582,IIYXIXY,0
583,IIYXIXZ,0
584,IIYXIYI,0
585,IIYXIYX,0
586,IIYXIYY,0
587,IIYXIYZ,0
588,IIYXIZI,0
589,IIYXIZX,0
590,IIYXIZY,0
591,IIYXIZZ,0
592,IIYXXII,0
593,IIYXXIX,0
594,IIYXXIY,0
595,IIYXXIZ,0
596,IIYXXXI,0
597,IIYXXXX,0
598,IIYXXXY,0
599,IIYXXXZ,0
600,IIYXXYI,0
601,IIYXXYX,0
602,IIYXXYY,0
603,IIYXXYZ,0
604,IIYXXZI,0
605,IIYXXZX,0
606,IIYXXZY,0
607,IIYXXZZ,0
608,IIYXYII,0
609,IIYXYIX,0
610,IIYXYIY,0
611,IIYXYIZ,0
612,IIYXYXI,0
613,IIYXYXX,0
614,IIYXYXY,0
615,IIYXYXZ,0
616,IIYXYYI,0
617,IIYXYYX,0
618,IIYXYYY,0
619,IIYXYYZ,0
620,IIYXYZI,0
621,IIYXYZX,0
622,IIYXYZY,0
623,IIYXYZZ,0
624,IIYXZII,0
625,IIYXZIX,0
626,IIYXZIY,0
627,IIYXZIZ,0
628,IIYXZXI,0
629,IIYXZXX,0
630,IIYXZXY,0
631,IIYXZXZ,0
632,IIYXZYI,0
633,IIYXZYX,0
634,IIYXZYY,0
635,IIYXZYZ,0
636,IIYXZZI,0
637,IIYXZZX,0
638,IIYXZZY,0
639,IIYXZZZ,0
640,IIYYIII,0
641,IIYYIIX,0
642,IIYYIIY,0
643,IIYYIIZ,0
644,IIYYIXI,0
645,IIYYIXX,0
646,IIYYIXY,0
647,IIYYIXZ,0
648,IIYYIYI,0
649,IIYYIYX,0
650,IIYYIYY,0
651,IIYYIYZ,0
652,IIYYIZI,0
653,IIYYIZX,0
654,IIYYIZY,0
655,IIYYIZZ,0
656,IIYYXII,0
657,IIYYXIX,0
658,IIYYXIY,0
659,IIYYXIZ,0
660,IIYYXXI,0
661,IIYYXXX,0
662,IIYYXXY,0
663,IIYYXXZ,0
664,IIYYXYI,0
665,IIYYXYX,0
666,IIYYXYY,0
667,IIYYXYZ,0
668,IIYYXZI,0
669,IIYYXZX,0
670,IIYYXZY,0
671,IIYYXZZ,0
672,IIYYYII,0
673,IIYYYIX,0
674,IIYYYIY,0
675,IIYYYIZ,0
676,IIYYYXI,0
677,IIYYYXX,0
678,IIYYYXY,0
679,IIYYYXZ,0
680,IIYYYYI,0
681,IIYYYYX,0
682,IIYYYYY,0
683,IIYYYYZ,0
684,IIYYYZI,0
685,IIYYYZX,0
686,IIYYYZY,0
687,IIYYYZZ,0
688,IIYYZII,0
689,IIYYZIX,0
690,IIYYZIY,0
691,IIYYZIZ,0
692,IIYYZXI,0
693,IIYYZXX,0
694,IIYYZXY,0
695,IIYYZXZ,0
696,IIYYZYI,0
697,IIYYZYX,0
698,IIYYZYY,0
699,IIYYZYZ,0
700,IIYYZZI,0
701,IIYYZZX,0
702,IIYYZZY,0
703,IIYYZZZ,0
704,IIYZIII,0
705,IIYZIIX,0
706,IIYZIIY,0
707,IIYZIIZ,0
708,IIYZIXI,0
709,IIYZIXX,0
710,IIYZIXY,0
711,IIYZIXZ,0
712,IIYZIYI,0
713,IIYZIYX,0
714,IIYZIYY,0
715,IIYZIYZ,0
716,IIYZIZI,0
717,IIYZIZX,0
718,IIYZIZY,0
719,IIYZIZZ,0
720,IIYZXII,0
721,IIYZXIX,0
722,IIYZXIY,0
723,IIYZXIZ,0
724,IIYZXXI,0
725,IIYZXXX,0
726,IIYZXXY,0
727,IIYZXXZ,0
728,IIYZXYI,0
729,IIYZXYX,0
730,IIYZXYY,0
731,IIYZXYZ,0
732,IIYZXZI,0
733,IIYZXZX,0
734,IIYZXZY,0
735,IIYZXZZ,0
736,IIYZYII,0
737,IIYZYIX,0
738,IIYZYIY,0
739,IIYZYIZ,0
740,IIYZYXI,0
741,IIYZYXX,0
742,IIYZYXY,0
743,IIYZYXZ,0
744,IIYZYYI,0
745,IIYZYYX,0
746,IIYZYYY,0
747,IIYZYYZ,0
748,IIYZYZI,0
749,IIYZYZX,0
750,IIYZYZY,0
751,IIYZYZZ,0
752,IIYZZII,0
753,IIYZZIX,0
754,IIYZZIY,0
755,IIYZZIZ,0
756,IIYZZXI,0
757,IIYZZXX,0
758,IIYZZXY,0
759,IIYZZXZ,0
760,IIYZZYI,0
761,IIYZZYX,0
762,IIYZZYY,0
763,IIYZZYZ,0
764,IIYZZZI,0
765,IIYZZZX,0
766,IIYZZZY,0
767,IIYZZZZ,0
768,IIZIIII,1
769,IIZIIIX,0
770,IIZIIIY,0
771,IIZIIIZ,1
772,IIZIIXI,0
773,IIZIIXX,0
774,IIZIIXY,0
775,IIZIIXZ,0
776,IIZIIYI,0
777,IIZIIYX,0
778,IIZIIYY,0
779,IIZIIYZ,0
780,IIZIIZI,1
781,IIZIIZX,0
782,IIZIIZY,0
783,IIZIIZZ,1
784,IIZIXII,0
785,IIZIXIX,0
786,IIZIXIY,0
787,IIZIXIZ,0
788,IIZIXXI,0
789,IIZIXXX,0
790,IIZIXXY,0
791,IIZIXXZ,0
792,IIZIXYI,0
793,IIZIXYX,0
794,IIZIXYY,0
795,IIZIXYZ,0
796,IIZIXZI,0
797,IIZIXZX,0
798,IIZIXZY,0
799,IIZIXZZ,0
800,IIZIYII,0
801,IIZIYIX,0
802,IIZIYIY,0
803,IIZIYIZ,0
804,IIZIYXI,0
805,IIZIYXX,0
806,IIZIYXY,0
807,IIZIYXZ,0
808,IIZIYYI,0
809,IIZIYYX,0
810,IIZIYYY,0
811,IIZIYYZ,0
812,IIZIYZI,0
813,IIZIYZX,0
814,IIZIYZY,0
815,IIZIYZZ,0
816,IIZIZII,1
817,IIZIZIX,0
818,IIZIZIY,0
819,IIZIZIZ,1
820,IIZIZXI,0
821,IIZIZXX,0
822,IIZIZXY,0
823,IIZIZXZ,0
824,IIZIZYI,0
825,IIZIZYX,0
826,IIZIZYY,0
827,IIZIZYZ,0
828,IIZIZZI,1
829,IIZIZZX,0
830,IIZIZZY,0
831,IIZIZZZ,1
832,IIZXIII,0
833,IIZXIIX,0
834,IIZXIIY,0
835,IIZXIIZ,0
836,IIZXIXI,0
837,IIZXIXX,0
838,IIZXIXY,0
839,IIZXIXZ,0
840,IIZXIYI,0
841,IIZXIYX,0
842,IIZXIYY,0
843,IIZXIYZ,0
844,IIZXIZI,0
845,IIZXIZX,0
846,IIZXIZY,0
847,IIZXIZZ,0
848,IIZXXII,0
849,IIZXXIX,0
850,IIZXXIY,0
851,IIZXXIZ,0
852,IIZXXXI,0
853,IIZXXXX,0
854,IIZXXXY,0
855,IIZXXXZ,0
856,IIZXXYI,0
857,IIZXXYX,0
858,IIZXXYY,0
859,IIZXXYZ,0
860,IIZXXZI,0
861,IIZXXZX,0
862,IIZXXZY,0
863,IIZXXZZ,0
864,IIZXYII,0
865,IIZXYIX,0
866,IIZXYIY,0
867,IIZXYIZ,0
868,IIZXYXI,0
869,IIZXYXX,0
870,IIZXYXY,0
871,IIZXYXZ,0
872,IIZXYYI,0
873,IIZXYYX,0
874,IIZXYYY,0
875,IIZXYYZ,0
876,IIZXYZI,0
877,IIZXYZX,0
878,IIZXYZY,0
879,IIZXYZZ,0
880,IIZXZII,0
881,IIZXZIX,0
882,IIZXZIY,0
883,IIZXZIZ,0
884,IIZXZXI,0
885,IIZXZXX,0
886,IIZXZXY,0
887,IIZXZXZ,0
888,IIZXZYI,0
889,IIZXZYX,0
890,IIZXZYY,0
891,IIZXZYZ,0
892,IIZXZZI,0
893,IIZXZZX,0
894,IIZXZZY,0
895,IIZXZZZ,0
896,IIZYIII,0
897,IIZYIIX,0
898,IIZYIIY,0
899,IIZYIIZ,0
900,IIZYIXI,0
901,IIZYIXX,0
902,IIZYIXY,0
903,IIZYIXZ,0
904,IIZYIYI,0
905,IIZYIYX,0
906,IIZYIYY,0
907,IIZYIYZ,0
908,IIZYIZI,0
909,IIZYIZX,0
910,IIZYIZY,0
911,IIZYIZZ,0
912,IIZYXII,0
913,IIZYXIX,0
914,IIZYXIY,0
915,IIZYXIZ,0
916,IIZYXXI,0
917,IIZYXXX,0
918,IIZYXXY,0
919,IIZYXXZ,0
920,IIZYXYI,0
921,IIZYXYX,0
922,IIZYXYY,0
923,IIZYXYZ,0
924,IIZYXZI,0
925,IIZYXZX,0
926,IIZYXZY,0
927,IIZYXZZ,0
928,IIZYYII,0
929,IIZYYIX,0
930,IIZYYIY,0
931,IIZYYIZ,0
932,IIZYYXI,0
933,IIZYYXX,0
934,IIZYYXY,0
935,IIZYYXZ,0
936,IIZYYYI,0
937,IIZYYYX,0
938,IIZYYYY,0
939,IIZYYYZ,0
940,IIZYYZI,0
941,IIZYYZX,0
942,IIZYYZY,0
943,IIZYYZZ,0
944,IIZYZII,0
945,IIZYZIX,0
946,IIZYZIY,0
947,IIZYZIZ,0
948,IIZYZXI,0
949,IIZYZXX,0
950,IIZYZXY,0
951,IIZYZXZ,0
952,IIZYZYI,0
953,IIZYZYX,0
954,IIZYZYY,0
955,IIZYZYZ,0
956,IIZYZZI,0
957,IIZYZZX,0
958,IIZYZZY,0
959,IIZYZZZ,0
960,IIZZIII,1
961,IIZZIIX,0
962,IIZZIIY,0
963,IIZZIIZ,1
964,IIZZIXI,0
965,IIZZIXX,0
966,IIZZIXY,0
967,IIZZIXZ,0
968,IIZZIYI,0
969,IIZZIYX,0
970,IIZZIYY,0
971,IIZZIYZ,0
972,IIZZIZI,1
973,IIZZIZX,0
974,IIZZIZY,0
975,IIZZIZZ,1
976,IIZZXII,0
977,IIZZXIX,0
978,IIZZXIY,0
979,IIZZXIZ,0
980,IIZZXXI,0
981,IIZZXXX,0
982,IIZZXXY,0
983,IIZZXXZ,0
984,IIZZXYI,0
985,IIZZXYX,0
986,IIZZXYY,0
987,IIZZXYZ,0
988,IIZZXZI,0
989,IIZZXZX,0
990,IIZZXZY,0
991,IIZZXZZ,0
992,IIZZYII,0
993,IIZZYIX,0
994,IIZZYIY,0
995,IIZZYIZ,0
996,IIZZYXI,0
997,IIZZYXX,0
998,IIZZYXY,0
999,IIZZYXZ,0
1000,IIZZYYI,0
1001,IIZZYYX,0
1002,IIZZYYY,0
1003,IIZZYYZ,0
1004,IIZZYZI,0
1005,IIZZYZX,0
1006,IIZZYZY,0
1007,IIZZYZZ,0
1008,IIZZZII,1
1009,IIZZZIX,0
1010,IIZZZIY,0
1011,IIZZZIZ,1
1012,IIZZZXI,0
1013,IIZZZXX,0
1014,IIZZZXY,0
1015,IIZZZXZ,0
1016,IIZZZYI,0
1017,IIZZZYX,0
1018,IIZZZYY,0
1019,IIZZZYZ,0
1020,IIZZZZI,1
1021,IIZZZZX,0
1022,IIZZZZY,0
1023,IIZZZZZ,1
1024,IXIIIII,0
1025,IXIIIIX,0
1026,IXIIIIY,0
1027,IXIIIIZ,0
1028,IXIIIXI,0
1029,IXIIIXX,0
1030,IXIIIXY,0
1031,IXIIIXZ,0
1032,IXIIIYI,0
1033,IXIIIYX,0
1034,IXIIIYY,0
1035,IXIIIYZ,0
1036,IXIIIZI,0
1037,IXIIIZX,0
1038,IXIIIZY,0
1039,IXIIIZZ,0
1040,IXIIXII,0
1041,IXIIXIX,0
1042,IXIIXIY,0
1043,IXIIXIZ,0
1044,IXIIXXI,0
1045,IXIIXXX,0
1046,IXIIXXY,0
1047,IXIIXXZ,0
1048,IXIIXYI,0
1049,IXIIXYX,0
1050,IXIIXYY,0
1051,IXIIXYZ,0
1052,IXIIXZI,0
1053,IXIIXZX,0
1054,IXIIXZY,0
1055,IXIIXZZ,0
1056,IXIIYII,0
1057,IXIIYIX,0
1058,IXIIYIY,0
1059,IXIIYIZ,0
1060,IXIIYXI,0
1061,IXIIYXX,0
1062,IXIIYXY,0
1063,IXIIYXZ,0
1064,IXIIYYI,0
1065,IXIIYYX,0
1066,IXIIYYY,0
1067,IXIIYYZ,0
1068,IXIIYZI,0
1069,IXIIYZX,0
1070,IXIIYZY,0
1071,IXIIYZZ,0
1072,IXIIZII,0
1073,IXIIZIX,0
1074,IXIIZIY,0
1075,IXIIZIZ,0
1076,IXIIZXI,0
1077,IXIIZXX,0
1078,IXIIZXY,0
1079,IXIIZXZ,0
1080,IXIIZYI,0
1081,IXIIZYX,0
1082,IXIIZYY,0
1083,IXIIZYZ,0
1084,IXIIZZI,0
1085,IXIIZZX,0
1086,IXIIZZY,0
1087,IXIIZZZ,0
1088,IXIXIII,0
1089,IXIXIIX,0
1090,IXIXIIY,0
1091,IXIXIIZ,0
1092,IXIXIXI,0
1093,IXIXIXX,0
1094,IXIXIXY,0
1095,IXIXIXZ,0
1096,IXIXIYI,0
1097,IXIXIYX,0
1098,IXIXIYY,0
1099,IXIXIYZ,0
1100,IXIXIZI,0
1101,IXIXIZX,0
1102,IXIXIZY,0
1103,IXIXIZZ,0
1104,IXIXXII,0
1105,IXIXXIX,0
1106,IXIXXIY,0
1107,IXIXXIZ,0
1108,IXIXXXI,0
1109,IXIXXXX,0
1110,IXIXXXY,0
1111,IXIXXXZ,0
1112,IXIXXYI,0
1113,IXIXXYX,0
1114,IXIXXYY,0
1115,IXIXXYZ,0
1116,IXIXXZI,0
1117,IXIXXZX,0
1118,IXIXXZY,0
1119,IXIXXZZ,0
1120,IXIXYII,0
1121,IXIXYIX,0
1122,IXIXYIY,0
1123,IXIXYIZ,0
1124,IXIXYXI,0
1125,IXIXYXX,0
1126,IXIXYXY,0
1127,IXIXYXZ,0
1128,IXIXYYI,0
1129,IXIXYYX,0
1130,IXIXYYY,0
1131,IXIXYYZ,0
1132,IXIXYZI,0
1133,IXIXYZX,0
1134,IXIXYZY,0
1135,IXIXYZZ,0
