,Ham_0,Ham_1,Ham_2,Ham_3,Ham_4,Ham_5,Ham_6,Ham_7,Ham_8,Ham_9
0,"[[253, 5, (1.0236086158852895e-06-2.3149568619574257e-17j), (-1.9899370656281734+1.4285105041026308e-17j), (1.9902172398283111-3.092186636877734e-17j), 1, 1], [0, 0, -0.5522609852810176, -0.5522609852810176, -6.084022174945858e-14, 4, 254], [140, 3, 0.022994835508364023, 1.1724117868790251, 4.460656503779199, 7, 114], [34, 3, -2.6167225245299752, -2.0066530466941814, 1.8293284351291874, 11, 220], [34, 3, -0.010081323762213192, -0.6201508015980084, -4.456132283421378, 11, 220]]","[[252, 2, (1.166979189093885e-06+3.025125124178071e-17j), (-2.2600641846479825+5.480128210672228e-17j), (-2.342965563768376+7.527555107187128e-17j), 1, 2], [0, 0, -0.7560736473064451, -0.7560736473064451, -1.9984014443252818e-14, 2, 254], [176, 1, 0.017431890529026647, 1.222513108623227, 8.474135480589252, 8, 78], [26, 1, -2.8128898190483267, -2.350058881631031, 5.6000032829395145, 6, 228], [26, 1, -0.00360852389948618, -0.4664394613167811, -8.416501625887324, 6, 228]]","[[252, 4, (-1.2657607753575016e-06+2.2995944868370793e-18j), (-1.9887885153489373+3.178531078841247e-18j), (-2.073998481984658+1.1390383263117053e-17j), 1, 2], [0, 0, -0.6747610540199203, -0.6747610540199203, -2.020605904817785e-13, 4, 254], [123, 2, 0.008235854976119707, 1.070099119617682, 5.05566647629014, 5, 131], [14, 2, -2.6175687563121204, -2.2278748442934186, 2.420265083420935, 6, 240], [14, 2, -0.005644153579059877, -0.3953380655977619, -5.043477993312117, 6, 240]]","[[253, 4, (-6.19643143035517e-17-9.244216466381295e-33j), (2.403051420040946+3.036629701825335e-17j), (2.403051420040946+3.036629701825335e-17j), 0, 0], [0, 0, -0.3962423396741621, -0.3962423396741621, 0.0, 4, 254], [211, 2, 3.5556738419689124e-17, 2.019814471248734, 3.7560226288649923, 4, 42], [189, 2, -2.449651596946526, -0.8260794653719538, 1.2739625124718068, 6, 65], [189, 2, 1.744670700358269e-17, -1.6235721315745728, -3.7236141094183326, 7, 64]]","[[240, 2, (-8.754616052731104e-07-1.2535939209749102e-17j), (1.1189879036912882+3.622738193972234e-18j), (-1.464136170832786+2.0900328377561834e-17j), 3, 14], [0, 0, -0.30884961881557205, -0.30884961881557205, -9.414691248821327e-14, 2, 254], [40, 2, 0.0037926837151421797, 0.6611981111724585, 6.803736042702851, 6, 214], [16, 2, -2.5347234522828663, -2.1833235755871265, 4.254716738337562, 6, 238], [16, 2, -0.0009486156611474699, -0.35234849235688653, -6.790388806281578, 6, 238]]","[[254, 3, (-5.2867940185385986e-08-3.5922113703802967e-19j), (-2.842169240344326+1.212085166733663e-17j), (-2.842169240344326+1.212085166733663e-17j), 0, 0], [0, 0, -0.7440606594727202, -0.7440606594727202, -1.3322676295501878e-15, 3, 254], [220, 1, 0.029136155738685627, 1.7290981117643538, 7.04355799476206, 7, 34], [161, 1, -2.5600419029272135, -1.5794070845828874, 4.479034967952928, 8, 93], [161, 1, -0.004402633947307267, -0.9850374522916341, -7.043479504827449, 8, 93]]","[[253, 3, (2.580634225809314e-07+6.92560866010374e-18j), (-2.289364478137713-8.209725645553984e-17j), (-2.369379562993947-9.082125368135229e-17j), 1, 1], [0, 0, -0.5399520042083581, -0.5399520042083581, -8.43769498715119e-15, 3, 254], [171, 4, 0.05063267288452376, 1.4833222053104815, 6.003498958974583, 5, 83], [68, 3, -3.0447641559087026, -2.1077958599545585, 2.9501864734434156, 8, 186], [68, 3, -0.006401905147979145, -0.943370201102123, -6.001352534500098, 8, 186]]","[[254, 4, (6.150859310338069e-08-4.36252241339279e-18j), (1.6137911420714846-1.9101592431530456e-17j), (1.6137911420714846-1.9101592431530456e-17j), 0, 0], [0, 0, -0.36558982276790397, -0.36558982276790397, -8.881784197001252e-16, 4, 254], [143, 4, 0.04267262716094086, 1.0732470274025618, 5.527733701058386, 8, 111], [48, 2, -2.6845982989513595, -2.007111065554459, 2.8122364221784477, 8, 206], [48, 2, -0.030169971237756825, -0.7076572046346582, -5.527004692367563, 8, 206]]","[[252, 2, (2.4800522523127366e-07+1.0152721742826904e-17j), (-1.7141985973575364-7.929135033121663e-18j), (1.9538087416773948-3.369558862690452e-17j), 1, 2], [0, 0, -0.5602381989242975, -0.5602381989242975, -1.1546319456101628e-14, 2, 254], [120, 2, 0.055661769661054274, 0.9357502302973588, 5.029922144781816, 7, 134], [7, 1, -2.4676161375990193, -2.1462697506536843, 2.4755416647204718, 14, 247], [7, 1, -0.0541656444277265, -0.3755120313730625, -4.997323446747217, 14, 247]]","[[253, 4, (-1.667965100204949e-07+7.574900228668223e-18j), (1.9975102163024716+9.381842904049961e-17j), (-2.2752779718251395-1.0848922141838605e-18j), 1, 1], [0, 0, -0.6127971522966709, -0.6127971522966709, -5.329070518200751e-15, 4, 254], [121, 3, 0.02917807952376021, 1.120299034333939, 5.285574591483113, 15, 133], [11, 2, -2.734313241466565, -2.255984940518552, 2.5201816729427025, 15, 243], [11, 2, -0.02917358108925553, -0.5075018820372685, -5.283668495498523, 15, 243]]"
1,"[[252, 5, (-5.2564135851265736e-08+1.559708010795665e-17j), (1.5789447924172373-7.098302655019272e-18j), (1.6182514956239824+6.489224461355352e-17j), 1, 2], [0, 0, -0.24049877972717137, -0.24049877972717137, -1.3322676295501878e-15, 5, 254], [140, 3, 0.045395461692187986, 1.4160286555264485, 4.239737507452713, 5, 114], [95, 3, -3.151176839956468, -2.0035349577739288, 1.0606655486390646, 9, 159], [95, 3, -0.027887993616736603, -1.175529875799277, -4.2397303822122705, 9, 159]]","[[244, 5, (4.439875743656374e-08-2.452445304484113e-17j), (-1.5244583672423806+6.790910292630471e-17j), (-2.1400585623369883-1.910883120316213e-16j), 6, 10], [0, 0, -0.23026846483267738, -0.23026846483267738, 0.0, 11, 254], [80, 1, 0.021678933408490465, 1.3766906699988832, 6.515638881843541, 7, 174], [42, 1, -3.5617768887143195, -2.4261497850880525, 2.938292883767911, 5, 212], [42, 1, -0.01079510153993904, -1.1464222051662065, -6.510864874022169, 5, 212]]","[[254, 5, (-9.501304054290727e-09+9.287194179531173e-18j), (1.5539435636061407-2.014609613573439e-17j), (1.5539435636061407-2.014609613573439e-17j), 0, 0], [0, 0, -0.19623742183032356, -0.19623742183032356, 8.881784197001252e-16, 8, 254], [149, 4, 0.013094110920683098, 1.6362686317804294, 4.2620392748353835, 2, 105], [119, 3, -3.285068854056666, -1.8579427539609947, 0.9438180226284701, 2, 135], [119, 3, -0.012905109854434473, -1.440031209950104, -4.241791986539569, 2, 135]]","[[244, 6, (-1.8201717149054997e-17-2.0057024405256347e-33j), (-1.926330674278026-8.346564581352022e-17j), (-3.0849249483271994-2.858396727817452e-17j), 3, 10], [0, 0, -0.4655430605934461, -0.4655430605934461, 4.440892098500626e-16, 6, 254], [129, 4, 1.1523900232462762e-17, 1.2291213260423062, 3.9979678897159134, 8, 125], [41, 4, -2.8458939366206883, -2.0823156711718283, 0.8425416074815292, 10, 213], [41, 4, -7.069275052945997e-18, -0.7635782654488592, -3.688435544102217, 11, 213]]","[[250, 6, (1.0840233207604077e-08-1.419259511831133e-17j), (-1.4160489012568118+8.526924840335196e-18j), (-1.6029422244956404-4.1783750331285836e-17j), 2, 4], [0, 0, -0.4311672470230423, -0.4311672470230423, 4.440892098500626e-16, 5, 254], [51, 1, 0.21569248744920208, 0.7969109693950842, 5.815557096653554, 3, 203], [6, 2, -2.653006121078827, -2.4787779643875436, 2.9626947495168943, 5, 248], [6, 2, -0.19151556568075834, -0.36574372237204117, -5.807216436276478, 5, 248]]","[[249, 6, (4.1417153105564875e-08-4.959666970328257e-17j), (-1.566672329975791+9.812732770969543e-17j), (-1.719118535038718-6.423288592131753e-17j), 4, 5], [0, 0, -0.3574324226241625, -0.3574324226241625, 0.0, 8, 254], [46, 1, 0.053905474639992144, 1.0370820289300797, 7.204387202775099, 12, 208], [15, 1, -3.2863111969703582, -2.628855590041323, 3.895583053970147, 11, 239], [15, 1, -0.022193999376880824, -0.6796496063059163, -7.204088250317387, 11, 239]]","[[254, 9, (3.0155684361057866e-08+1.7371123992149468e-17j), (2.535768763820436+3.8875354971490623e-17j), (2.535768763820436+3.8875354971490623e-17j), 0, 0], [0, 0, -0.5312195529801547, -0.5312195529801547, 3.1086244689504383e-15, 8, 254], [162, 4, 0.0915998722046814, 1.778666663114037, 5.57707881941871, 5, 92], [63, 5, -3.5710923342065883, -2.34367095513116, 1.9766311859589523, 7, 191], [63, 5, -0.020025731058454184, -1.2474471101338798, -5.567749251223996, 7, 191]]","[[229, 8, (1.1166726918273792e-07-4.848588068573407e-17j), (1.133024675072512+3.492615757757426e-17j), (-1.7081415669905973+5.2182272798743876e-17j), 5, 25], [0, 0, -0.21946512693730025, -0.21946512693730025, 0.0, 10, 254], [34, 3, 0.042403860177658195, 0.8409107535062877, 5.205280278947779, 10, 220], [16, 1, -3.0580804882510257, -2.458912466388034, 2.1113606084003136, 9, 238], [16, 1, -0.022277604705995498, -0.6214456265689862, -5.19171870135733, 9, 238]]","[[252, 11, (9.632941254389404e-08-3.187062210389893e-17j), (-2.304266266040426+1.8111713003422325e-17j), (2.416867316980313+2.9980544011770176e-17j), 1, 2], [0, 0, -0.26690058341712053, -0.26690058341712053, 0.0, 12, 254], [225, 3, 0.3965167458094908, 2.6201641445000496, 4.369178845054905, 6, 29], [222, 3, -2.6945699764070743, -0.7287564198681118, 1.2299315623485807, 6, 32], [222, 3, -0.38745000454396544, -2.3532635610829282, -4.311951543299619, 6, 32]]","[[252, 3, (7.581082242871795e-08+7.740640347285114e-18j), (-2.01178217515181-5.947503216729987e-17j), (2.2228978218267166+1.977424628137647e-18j), 1, 2], [0, 0, -0.37199147725582815, -0.37199147725582815, 1.3322676295501878e-15, 2, 254], [135, 9, 0.12212608726186114, 1.5459958218674315, 4.5175408897753, 15, 119], [77, 8, -3.2608699077211494, -2.2022796302408882, 1.1398126402520123, 16, 177], [77, 8, -0.11541406713134159, -1.1740043446116022, -4.5160966151045026, 16, 177]]"
2,"[[253, 6, (8.461078163861206e-08-5.4153322905924774e-17j), (-1.7237392715371778-1.4663614231718386e-17j), (2.0472932157553387+9.228213908531057e-17j), 1, 1], [0, 0, -0.29132303218479816, -0.29132303218479816, -1.3322676295501878e-15, 6, 254], [102, 4, 0.36265596825411617, 1.420568040799791, 4.1423301127356655, 9, 152], [46, 3, -3.0787843296767576, -2.2951993155300623, 0.7175167712814745, 10, 208], [46, 3, -0.3456599944682962, -1.1292450086149932, -4.14196109542653, 10, 208]]","[[254, 6, (-3.513978202862589e-08-9.678966881803479e-19j), (1.7560823362051388-3.128929878305358e-17j), (1.7560823362051388-3.128929878305358e-17j), 0, 0], [0, 0, -0.2410922909191906, -0.2410922909191906, 1.3322676295501878e-15, 7, 254], [147, 2, 0.12685901573205416, 1.7194282373414431, 6.248273049683376, 5, 107], [90, 2, -3.692101862653866, -2.3254538110080265, 2.4314851066778322, 5, 164], [90, 2, -0.1116878947764122, -1.4783359464222527, -6.235274864108114, 5, 164]]","[[252, 5, (5.674950262317402e-10-4.689783153211125e-17j), (1.2924599874459874+6.529585984105586e-17j), (-1.413927720011627-5.787664246483813e-17j), 2, 2], [0, 0, -0.1474826380409855, -0.1474826380409855, 0.0, 8, 254], [112, 3, 0.01342231063317256, 1.4895459531604234, 3.894387720121225, 4, 142], [79, 2, -3.4848957704363555, -2.1525206612442407, 0.34268280328909256, 4, 175], [79, 2, -0.009688205927323298, -1.342063315119437, -3.83726677965277, 4, 175]]","[[254, 7, (-1.3476819787901387e-07-1.2924889474678748e-17j), (-2.979015589687619-5.649236436287632e-17j), (-2.979015589687619-5.649236436287632e-17j), 0, 0], [0, 0, -0.33601424653270007, -0.33601424653270007, -8.881784197001252e-16, 8, 254], [252, 5, 0.05993643582714902, 3.4694050458162655, 3.687461360725136, 1, 2], [247, 5, -3.2959736793116603, -0.21863867839553613, 0.11395416482417331, 2, 7], [247, 5, -0.05605579836744035, -3.1333907992835646, -3.4659836425032746, 2, 7]]","[[254, 3, (-1.1441138092547869e-07+3.6679803677656904e-17j), (-1.7541717791532896-4.681948669690176e-17j), (-1.7541717791532896-4.681948669690176e-17j), 0, 0], [0, 0, -0.3197519201284176, -0.3197519201284176, -2.6645352591003757e-15, 5, 254], [109, 2, 0.08635472237667555, 1.3628079977913021, 5.551434766090208, 4, 145], [66, 2, -3.2176692821814443, -2.2536071134083886, 2.2540609787610353, 5, 188], [66, 2, -0.07899390888982895, -1.0430560776628857, -5.550724169832307, 5, 188]]","[[243, 10, (-2.7755535513696617e-07+7.421277474230927e-17j), (-1.0247604646920674+4.02907010422383e-17j), (-1.2782273518755338-9.230032787940467e-18j), 2, 11], [0, 0, -0.19183895340578605, -0.19183895340578605, -1.0658141036401503e-14, 12, 254], [5, 1, 0.12901145518327292, 0.7801744151242183, 6.578297329639549, 12, 249], [3, 1, -3.546774262462886, -3.0781117477091513, 2.8976925753035987, 12, 251], [3, 1, -0.11967294696469778, -0.588335461718432, -6.564139784731182, 12, 251]]","[[253, 8, (-1.672447383109976e-08-3.227550961975374e-17j), (-1.8291531579226035+9.695619585936342e-17j), (-1.874986977373444+7.173469371647164e-18j), 1, 1], [0, 0, -0.28244692342715627, -0.28244692342715627, 8.881784197001252e-16, 11, 254], [99, 3, 0.08616476713035608, 1.621944704195581, 6.446180522249657, 8, 155], [42, 3, -4.1188757609779625, -2.7882003584660295, 2.3167170365187575, 11, 212], [42, 3, -0.008822378256490716, -1.339497780768424, -6.444415175753216, 11, 212]]","[[250, 3, (-1.1161884294771073e-07-1.4006346401044467e-17j), (-1.4833497904405484+5.3653162629223056e-17j), (1.6396105727115986-8.22150153445885e-17j), 2, 4], [0, 0, -0.15391250488983355, -0.15391250488983355, -8.881784197001252e-16, 3, 254], [202, 5, 0.0683127515163253, 1.863950917348, 4.874751129235416, 5, 52], [190, 6, -3.2399362997468217, -1.5962789154397916, 1.5629096717763653, 7, 64], [190, 6, -0.06638102815113463, -1.7100384124581665, -4.86922699967432, 7, 64]]","[[254, 11, (-6.069741663059999e-08-2.966233497876636e-17j), (2.0808526794037365+3.217516180652459e-18j), (2.0808526794037365+3.217516180652459e-18j), 0, 0], [0, 0, -0.27535375447996246, -0.27535375447996246, 8.881784197001252e-16, 11, 254], [200, 4, 0.30817732183197155, 2.1033064550712868, 4.034427282095059, 8, 54], [180, 3, -3.050413083483045, -1.5227429522170253, 0.6835855411920649, 9, 74], [180, 3, -0.3002825693253041, -1.827952700591324, -4.034281194000412, 9, 74]]","[[249, 7, (-1.181461957867197e-07-4.177094897759673e-18j), (-1.8362620877562637+1.158217097803303e-16j), (2.4247532028511634+3.1144399803960616e-17j), 1, 5], [0, 0, -0.30028633360874535, -0.30028633360874535, 4.440892098500626e-16, 7, 254], [119, 5, 0.15148252142670868, 1.553744528881479, 5.365195440477306, 16, 135], [54, 4, -3.668255251033076, -2.495328599744958, 1.6028036349500852, 17, 200], [54, 4, -0.08053154398461629, -1.2534581952727348, -5.351590429967778, 17, 200]]"
3,"[[251, 5, (3.3402000804150234e-08-8.90425411803251e-17j), (2.0715696277317925-4.469001506633936e-17j), (2.372812533802581-4.9650893430308703e-17j), 1, 3], [0, 0, -0.3791056390344334, -0.3791056390344334, -8.881784197001252e-16, 5, 254], [92, 4, 0.8109406826167797, 1.6045280535545094, 3.8465888769751766, 8, 162], [26, 3, -3.0203822656291863, -2.545637787683349, 0.051789897864054725, 10, 228], [26, 3, -0.7506779365742385, -1.2254224145200763, -3.8228501000674795, 10, 228]]","[[238, 7, (-4.102903370523103e-08-5.459733837035402e-17j), (-1.0941724709674232+1.4324625298911282e-17j), (1.7307697576825134-2.0751439109846107e-16j), 3, 16], [0, 0, -0.2919595170401177, -0.2919595170401177, 0.0, 10, 254], [2, 2, 0.39456323754427214, 0.6585565569921105, 6.312817813751831, 6, 252], [0, 0, -3.7009904326892338, -3.7009904326892338, 2.2452286298506015, 6, 254], [0, 0, -0.3665970399519937, -0.3665970399519937, -6.312816102491826, 6, 254]]","[[254, 4, (1.322911163809115e-07+4.565259087562521e-17j), (1.3029835176527984-6.87471955665432e-17j), (1.3029835176527984-6.87471955665432e-17j), 0, 0], [0, 0, -0.15520630573572047, -0.15520630573572047, -2.6645352591003757e-15, 4, 254], [85, 3, 0.2952873872319503, 1.4449493757121885, 3.752992976369575, 4, 169], [54, 2, -3.3542780914078443, -2.353461743401046, 0.10368818189338652, 5, 200], [54, 2, -0.28892672196966945, -1.2897430699764694, -3.746892995270902, 5, 200]]","[[250, 6, (-3.421819342458443e-08-2.3080421736592667e-17j), (-1.8442401357432545-3.2855398370340433e-17j), (2.6403306095938843-5.22524157993693e-17j), 3, 4], [0, 0, -0.3342262097539166, -0.3342262097539166, 0.0, 5, 254], [49, 4, 0.07459952246873752, 1.4391638818008194, 3.7941144165616474, 6, 205], [20, 3, -3.7152542658018386, -2.683836877874251, 8.933732519297833e-05, 7, 234], [20, 3, -0.073520284119315, -1.1049376720469024, -3.7888638872463476, 7, 234]]","[[244, 6, (4.246394364235129e-06-8.046841379606248e-17j), (0.9737105058632143+1.0273521643628125e-16j), (-1.749456169482231-6.669215017898755e-17j), 1, 10], [0, 0, -0.11765166916063796, -0.11765166916063796, -1.6391332735565811e-12, 7, 254], [43, 1, 0.2685691825913986, 1.0661555180354059, 4.327637292388981, 5, 211], [30, 1, -3.349936828960226, -2.669533097535876, 0.7063418220748205, 5, 224], [30, 1, -0.26810011745041845, -0.9485038488747664, -4.324378768485466, 5, 224]]","[[254, 3, (-2.741071533666513e-07-2.4572147470888645e-18j), (-1.3325407655819825+7.451681367463764e-17j), (-1.3325407655819825+7.451681367463764e-17j), 0, 0], [0, 0, -0.15882962329886174, -0.15882962329886174, -1.1102230246251565e-14, 3, 254], [90, 2, 0.1461144436597769, 1.4768752279256754, 6.56110001855835, 11, 164], [55, 2, -3.7466126020068597, -2.5620549688444085, 2.659013629098665, 10, 199], [55, 2, -0.13348797146436245, -1.3180456046268132, -6.539114202569884, 10, 199]]","[[253, 9, (4.442265728703265e-08-6.460665446385143e-17j), (2.2056188182995733+1.2760849018310694e-17j), (-2.4317571527984607+1.458199904105395e-17j), 1, 1], [0, 0, -0.3187030044595911, -0.3187030044595911, -1.7763568394002505e-15, 9, 254], [147, 5, 0.10139794716840952, 2.067379628559414, 6.0211050621279725, 6, 107], [96, 4, -4.4067801121247285, -2.6642185483294094, 1.5908697185377196, 11, 158], [96, 4, -0.006115060304505082, -1.7486766240998248, -6.0037648909669565, 11, 158]]","[[245, 4, (3.983676361632438e-07+5.438212380779488e-17j), (-1.415574895414364-1.5764677100093344e-17j), (2.269587624935167+2.188889515886524e-17j), 4, 9], [0, 0, -0.17857888878074668, -0.17857888878074668, -1.1546319456101628e-14, 4, 254], [134, 3, 0.2032564522158557, 1.49192744531028, 5.037428962997627, 10, 120], [95, 2, -3.278912715709193, -2.152497362254951, 1.5661186428042668, 10, 159], [95, 2, -0.18693320307529174, -1.3133485565295344, -5.031964561588751, 10, 159]]","[[250, 7, (-3.660013111420751e-08+6.110493032726562e-18j), (-1.5589342149542944+9.352382543169405e-17j), (1.8244021145295486-8.235429907000315e-18j), 2, 4], [0, 0, -0.18379142765334056, -0.18379142765334056, 1.7763568394002505e-15, 8, 254], [135, 2, 0.8367464019357576, 1.7447719643576687, 3.771733984992845, 8, 119], [101, 2, -2.8162649572230474, -2.079753587047183, 0.10044280732722019, 9, 153], [101, 2, -0.8244691665284647, -1.5609805367043266, -3.741176931078731, 9, 153]]","[[252, 6, (-1.2909934030136405e-07+8.625222335006145e-17j), (2.095654742366764-8.474613309478887e-17j), (-2.3389123210540768+3.76502392851657e-17j), 2, 2], [0, 0, -0.2621585174287242, -0.2621585174287242, -8.881784197001252e-16, 7, 254], [180, 6, 0.24021956235241554, 2.2251218451803716, 5.140222761761256, 12, 74], [162, 6, -3.9147565717523247, -2.097561726526958, 1.0336126675938933, 15, 92], [162, 6, -0.14576848252628183, -1.962963327751648, -5.094137721872499, 15, 92]]"
4,"[[254, 7, (2.061015659526877e-08-1.5352480409806027e-16j), (1.951457180560861+7.1991054163758e-18j), (1.951457180560861+7.1991054163758e-18j), 0, 0], [0, 0, -0.17683704405770317, -0.17683704405770317, 1.7763568394002505e-15, 8, 254], [215, 2, 0.7591918799214727, 2.7802930864441318, 4.181654448255504, 3, 39], [203, 2, -3.4457881070990064, -1.5825540503109556, -0.009102280704268675, 6, 51], [203, 2, -0.7402219855983762, -2.6034560423864277, -4.176907811993115, 6, 51]]","[[247, 7, (1.8977440891139452e-07-2.4182279332237756e-17j), (0.9050947266376789-1.312828418056978e-16j), (1.2717574370288611-1.11920545912027e-16j), 3, 7], [0, 0, -0.10346054362391133, -0.10346054362391133, -7.993605777301127e-15, 7, 254], [5, 2, 0.5035593736663219, 1.0414752937949225, 6.449965458305951, 5, 249], [4, 1, -3.8779261382236223, -3.4388151232339066, 2.044526592924946, 5, 250], [4, 1, -0.4989037351812968, -0.9380147501710123, -6.421356466329867, 5, 250]]","[[253, 5, (3.248445253510785e-07+1.6408385189583927e-17j), (1.496590728569088-2.0418916702916482e-17j), (1.552137273127065+3.019983101010339e-17j), 1, 1], [0, 0, -0.181774642704438, -0.181774642704438, -1.021405182655144e-14, 6, 254], [112, 3, 0.4599221247843903, 1.6311075189520623, 4.024293738877165, 7, 142], [66, 3, -3.357724786125281, -2.366766603402084, 0.18986391896690966, 6, 188], [66, 3, -0.4583746935244278, -1.4493328762476252, -4.005963398616617, 6, 188]]","[[254, 7, (-3.605400701201661e-07-4.940230096168453e-17j), (1.7115114583070024-2.9095961789376317e-17j), (1.7115114583070024-2.9095961789376317e-17j), 0, 0], [0, 0, -0.20386908143894455, -0.20386908143894455, -6.217248937900877e-15, 7, 254], [122, 5, 0.45280829646661425, 1.897983904385133, 4.10265436246302, 7, 132], [79, 6, -3.7326295101014457, -2.4391026221951804, -0.04503868477451275, 7, 175], [79, 6, -0.4005879350399218, -1.6941148229461878, -4.088178760366854, 7, 175]]","[[254, 9, (-3.9650863477985743e-07+4.702281713014907e-17j), (-1.7920291499890748+2.8981864271525234e-17j), (-1.7920291499890748+2.8981864271525234e-17j), 0, 0], [0, 0, -0.12293197704325909, -0.12293197704325909, -1.3322676295501878e-14, 8, 254], [217, 1, 0.2749303806315388, 3.3268577031611613, 4.244026811632392, 8, 37], [213, 1, -3.4848571238406376, -0.5526311993390147, 0.4874466346608819, 10, 41], [213, 1, -0.271699801616279, -3.203925726117901, -4.244003560117797, 10, 41]]","[[254, 8, (5.908404396466616e-07+5.894810219811363e-17j), (1.41015571991055-3.7823055730667286e-17j), (1.41015571991055-3.7823055730667286e-17j), 0, 0], [0, 0, -0.14933138161514492, -0.14933138161514492, -2.842170943040401e-14, 8, 254], [131, 2, 0.17567556188992636, 1.7392012466370739, 6.64866449480576, 11, 123], [99, 2, -3.8852323215336972, -2.4553415974929655, 2.5938818862560913, 12, 155], [99, 2, -0.15997914098119456, -1.5898698650219274, -6.6390933487709844, 12, 155]]","[[254, 9, (-7.39994024996464e-07+1.5813264717045937e-17j), (1.8163808238914274-7.063998093068368e-17j), (1.8163808238914274-7.063998093068368e-17j), 0, 0], [0, 0, -0.13723213681937718, -0.13723213681937718, -3.552713678800501e-14, 9, 254], [226, 5, 0.614114946925455, 3.0737788657934217, 5.8757540227441805, 3, 28], [220, 5, -4.127576925242744, -1.8033960018355168, 1.1317830753745894, 3, 34], [220, 5, -0.6123658055668185, -2.936546728974046, -5.871725806184149, 3, 34]]","[[242, 3, (-1.0432112421826512e-07+3.860607015640651e-18j), (1.1627241949842646+2.0439900736183013e-17j), (-1.8631072473730657-1.740315122597362e-17j), 4, 12], [0, 0, -0.11282192169658556, -0.11282192169658556, -8.881784197001252e-16, 3, 254], [130, 5, 0.6066414766237269, 1.5542665341179889, 5.163607621276613, 10, 124], [104, 4, -3.0782903530138834, -2.208534282318894, 1.4838535569560216, 12, 150], [104, 4, -0.5716885417264144, -1.4414446124214049, -5.133832451696323, 12, 150]]","[[254, 5, (-1.5288910026889369e-07+3.252230391287275e-17j), (-1.4308155086571643-3.332515981638473e-17j), (-1.4308155086571643-3.332515981638473e-17j), 0, 0], [0, 0, -0.13723832847156325, -0.13723832847156325, -8.881784197001252e-16, 6, 254], [145, 1, 0.6753810157034617, 1.9332886798642483, 4.107788274900482, 11, 109], [116, 1, -3.2450077656766583, -2.121090217904889, 0.18144796672100466, 10, 138], [116, 1, -0.6721328036209149, -1.7960503513926838, -4.098588536018577, 10, 138]]","[[253, 8, (4.79994084673363e-07+2.362029237151674e-17j), (-2.0007495095746552-2.007890167039561e-17j), (-2.1222996861179313-4.470029684809511e-17j), 1, 1], [0, 0, -0.19036117476141712, -0.19036117476141712, -2.042810365310288e-14, 8, 254], [215, 9, 0.6602614255728563, 2.7237356256391103, 5.157126936359799, 7, 39], [201, 8, -3.6936522650464987, -1.8066985249268026, 0.8170215531235802, 7, 53], [201, 8, -0.6464207107579983, -2.5333744508776963, -5.157094528928077, 7, 53]]"
